link,title,annotation
https://www.eaglenews.ph/prehistoric-chewing-gum-sheds-light-on-stone-age-diet/,Prehistoric ‘chewing gum’ sheds light on Stone Age diet,1
https://www.eaglenews.ph/deaf-boy-can-now-hear-after-breakthrough-gene-treatment/,Deaf boy can now hear after breakthrough gene treatment,1
https://www.eaglenews.ph/who-coordinator-describes-gaza-hospitals-in-rapid-deterioration/,WHO coordinator describes Gaza hospitals in ‘rapid deterioration’,1
https://www.eaglenews.ph/madrid-wants-masks-worn-in-hospitals-as-viruses-surge/,Madrid wants masks worn in hospitals as viruses surge,1
https://www.eaglenews.ph/doctors-in-england-start-longest-strike-in-nhs-history/,Doctors in England start longest strike in NHS history,1
https://www.eaglenews.ph/a-whiff-of-tears-reduces-male-aggression-says-study/,A whiff of tears reduces male aggression,1
https://www.eaglenews.ph/mapping-bedbugs-s-korean-blockchain-engineer-fights-infestation-with-data/,says study,1
https://www.eaglenews.ph/failure-in-psychiatric-care-of-paris-attacker-minister/,Mapping bedbugs: S. Korean blockchain engineer fights infestation with data,1
https://www.eaglenews.ph/life-expectancy-in-the-us-ticks-up-but-remains-below-pre-pandemic-levels/,‘Failure’ in psychiatric care of Paris attacker: minister,1
https://www.eaglenews.ph/australia-to-ban-vape-imports-over-child-addiction-concerns/,Life expectancy in the US ticks up,1
https://www.eaglenews.ph/uk-confirms-first-human-case-of-swine-flu-strain-h1n2/,but remains below pre-pandemic levels,1
https://www.eaglenews.ph/china-reports-no-unusual-or-novel-pathogens-in-respiratory-illnesses-upsurge/,Australia to ban vape imports over child addiction concerns,1
https://www.eaglenews.ph/who-asks-china-for-more-data-on-respiratory-illness/,WHO asks China for more data on respiratory illness,1
https://www.eaglenews.ph/ai-use-in-mozambique-jails-spawns-new-hope-in-tb-fight/,AI use in Mozambique jails spawns new hope in TB fight,1
https://www.eaglenews.ph/us-approves-first-vaccine-against-chikungunya-virus-drug-regulator/,US approves first vaccine against chikungunya virus: drug regulator,1
https://www.eaglenews.ph/rare-aid-delivery-reaches-al-shifa-hospital-in-gaza-city-un/,Rare aid delivery reaches Al-Shifa hospital in Gaza City: UN,1
https://www.eaglenews.ph/us-officials-warn-of-dramatic-rise-in-infant-syphilis/,US officials warn of dramatic rise in infant syphilis,1
https://www.eaglenews.ph/why-sweden-going-smoke-free-may-not-be-such-good-snus/,Why Sweden going smoke-free may not be such good ‘snus’,1
https://www.eaglenews.ph/climate-change-and-filthy-water-drive-disease-in-iraq/,Climate change and filthy water drive disease in Iraq,1
https://www.eaglenews.ph/meta-sued-over-child-mental-health-concerns/,US states accuse Meta of profiting ‘from children’s pain’,1
https://www.eaglenews.ph/bird-flu-detected-in-antarctica-region-for-first-time/,Bird flu detected in Antarctica region for first time,1
https://www.eaglenews.ph/philippines-health-insurer-hacked-what-we-know/,Philippines health insurer hacked: What we know,1
https://www.eaglenews.ph/popular-weight-loss-drugs-linked-to-higher-risk-of-stomach-paralysis-pancreatitis-bowel-obstruction/,Popular weight loss drugs linked to higher risk of stomach paralysis,1
https://www.eaglenews.ph/un-one-in-10-babies-worldwide-born-preterm-with-risks-of-complications/,pancreatitis,1
https://www.eaglenews.ph/climate-change-worsens-bangladesh-dengue-outbreak-with-record-deaths/,Climate change worsens Bangladesh dengue outbreak,1
https://www.eaglenews.ph/france-to-hold-crisis-meetings-on-bedbug-scourge/,with record deaths,1
https://www.eaglenews.ph/nobel-winning-mrna-pioneer-weissman-now-wants-to-defeat-covid-forever/,France to hold crisis meetings on bedbug ‘scourge’,1
https://www.eaglenews.ph/bangladesh-dengue-deaths-top-1000-in-worst-outbreak-on-record/,Nobel-winning mRNA pioneer Weissman now wants to defeat Covid forever,1
https://www.eaglenews.ph/recent-winners-of-the-nobel-medicine-prize/,Bangladesh dengue deaths top 1,1
https://www.eaglenews.ph/narcolepsy-cancer-tipped-as-medicine-prize-opens-nobel-week/,000 in worst outbreak on record,1
https://www.eaglenews.ph/anti-covid-drug-may-have-led-to-virus-mutations-study/,Recent winners of the Nobel Medicine Prize,1
https://www.eaglenews.ph/s-african-chickens-hit-by-worst-bird-flu-outbreak/,Narcolepsy,1
https://www.eaglenews.ph/air-pollution-from-fires-hits-worlds-poorest-hardest-study/,cancer tipped as Medicine Prize opens Nobel week,1
https://www.eaglenews.ph/avian-flu-hits-bird-paradise-of-galapagos-islands/,Anti-Covid drug may have led to virus mutations: study,1
https://www.eaglenews.ph/indias-nipah-virus-outbreak-what-do-we-know-so-far/,S.African chickens hit by ‘worst’ bird flu outbreak,1
https://www.eaglenews.ph/immunologist-wins-breakthrough-prize-for-innovative-cancer-treatment/,Air pollution from fires hits world’s poorest hardest: study,1
https://www.eaglenews.ph/us-surgeons-report-longest-successful-pig-to-human-kidney-transplant/,US surgeons report longest successful pig-to-human kidney transplant,1
https://www.eaglenews.ph/france-goes-a-bit-veggie-for-olympics/,France goes (a bit) veggie for Olympics,1
https://www.eaglenews.ph/covids-back-heres-what-to-know-this-fall-and-winter/,Covid’s back: Here’s what to know this fall and winter,1
https://www.eaglenews.ph/lead-poisoning-causes-far-more-death-iq-loss-than-thought-study/,Lead poisoning causes far more death,1
https://www.eaglenews.ph/countries-block-swedish-pork-over-swine-fever-outbreak/,IQ loss than thought: study,1
https://www.eaglenews.ph/scientists-grow-human-like-kidneys-in-pigs/,Countries block Swedish pork over swine fever outbreak,1
https://www.eaglenews.ph/eu-drug-watchdog-approves-updated-pfizer-covid-jab/,Scientists grow human-like kidneys in pigs,1
https://www.eaglenews.ph/brain-implants-provide-hope-for-those-unable-to-speak/,EU drug watchdog approves updated Pfizer Covid jab,1
https://www.eaglenews.ph/us-surgeons-say-pig-kidney-functional-in-human-for-more-than-a-month/,Brain implants provide hope for those unable to speak,1
https://www.eaglenews.ph/us-court-restricts-access-to-abortion-pill-ruling-on-hold/,US surgeons say pig kidney functional in human for more than a month,1
https://www.eaglenews.ph/cyprus-cats-to-get-covid-meds/,US court restricts access to abortion pill,1
https://www.eaglenews.ph/medical-journals-warn-of-growing-nuclear-weapon-threat/,ruling on hold,1
https://www.eaglenews.ph/croatia-targets-latest-climate-change-threat-mosquitoes/,Croatia targets latest climate-change threat: mosquitoes,1
https://www.eaglenews.ph/doctors-walk-out-in-uk-health-services-biggest-strike/,Doctors walk out in UK health service’s biggest strike,1
https://www.eaglenews.ph/us-makes-new-alzheimers-drug-more-widely-accessible/,US makes new Alzheimer’s drug more widely accessible,1
https://www.eaglenews.ph/who-announces-18-mn-malaria-jab-doses-for-12-african-nations/,WHO announces 18 mn malaria jab doses for 12 African nations,1
https://www.eaglenews.ph/study-highlights-limitations-of-bmi-in-predicting-death/,Study highlights limitations of BMI in predicting death,1
https://www.eaglenews.ph/britains-public-health-service-at-75-on-life-support/,Britain’s public health service at 75: on life support?,1
https://www.eaglenews.ph/diabetes-cases-to-double-to-1-3-billion-by-2050-study/,Diabetes cases to double to 1.3 billion by 2050: study,1
https://www.eaglenews.ph/night-owls-die-earlier-due-to-drinking-and-smoking-study/,Night owls die earlier due to drinking and smoking: study,1
https://www.eaglenews.ph/positive-results-for-potential-first-chikungunya-vaccine/,Positive results for potential first chikungunya vaccine,1
https://www.eaglenews.ph/cheap-diabetes-drug-reduces-risk-of-long-covid-study/,Cheap diabetes drug reduces risk of long Covid: study,1
https://www.eaglenews.ph/eu-approves-first-vaccine-against-common-respiratory-virus/,EU approves first vaccine against common respiratory virus,1
https://www.eaglenews.ph/treatment-found-to-reduce-progression-of-rare-blood-cancer-by-74/,Treatment found to reduce progression of rare blood cancer by 74%,1
https://www.eaglenews.ph/pill-halves-risk-of-death-in-type-of-lung-cancer/,Pill halves risk of death in type of lung cancer,1
https://www.eaglenews.ph/who-members-approve-nearly-7-bn-budget/,WHO members approve nearly $7 bn budget,1
https://www.eaglenews.ph/covid-returns-to-strike-peloton-ahead-of-giro/,Covid returns to strike peloton ahead of Giro,1
https://www.eaglenews.ph/us-becomes-first-country-to-approve-rsv-vaccine/,US becomes first country to approve RSV vaccine,1
https://www.eaglenews.ph/covid-vaccines-do-not-cause-major-menstrual-issues-study/,Covid vaccines do not cause major menstrual issues: study,1
https://www.eaglenews.ph/costa-rican-sloth-antibiotics-offer-hope-for-human-medicine/,Costa Rican sloth antibiotics offer hope for human medicine,1
https://www.eaglenews.ph/thailand-air-pollution-leads-millions-to-seek-medical-help/,Thailand air pollution leads millions to seek medical help,1
https://www.eaglenews.ph/67-million-children-missed-out-on-vaccines-because-of-covid-unicef/,67 million children missed out on vaccines because of Covid: UNICEF,1
https://www.eaglenews.ph/toxic-alcohol-kills-at-least-27-in-dry-indian-state/,Toxic alcohol kills at least 27 in ‘dry’ Indian state,1
https://www.eaglenews.ph/us-labels-tranq-drug-linked-to-fatal-overdoses-as-emerging-threat/,US labels ‘tranq’ drug linked to fatal overdoses as ’emerging threat’,1
https://www.eaglenews.ph/us-cases-of-sexually-transmitted-infections-surpass-2-5-million-in-2021-cdc/,US cases of sexually transmitted infections surpassed 2.5 million in 2021: CDC,1
https://www.eaglenews.ph/johnson-johnson-proposes-8-9-bn-settlement-of-talc-cancer-claims/,Johnson & Johnson proposes $8.9 bn settlement of talc cancer claims,1
https://www.eaglenews.ph/us-approves-sale-of-anti-overdose-drug-narcan-without-prescription/,US approves sale of anti-overdose drug Narcan without prescription,1
https://www.eaglenews.ph/who-says-medium-risk-adults-dont-need-extra-covid-jabs/,WHO says medium-risk adults don’t need extra Covid jabs,1
https://www.eaglenews.ph/all-hormonal-contraceptives-increase-breast-cancer-risk-study/,All hormonal contraceptives increase breast cancer risk: study,1
https://www.eaglenews.ph/lacking-health-workers-germany-taps-robots-for-elder-care/,Lacking health workers,1
https://www.eaglenews.ph/dengue-treatment-advances-in-animal-trials-2/,Germany taps robots for elder care,1
https://www.eaglenews.ph/dengue-treatment-advances-in-animal-trials/,Dengue treatment advances in animal trials,1
https://www.eaglenews.ph/health-warnings-as-bangkok-chokes-on-pollution/,Dengue treatment advances in animal trials,1
https://www.eaglenews.ph/drugs-from-the-deep-scientists-explore-ocean-frontiers/,Health warnings as Bangkok chokes on pollution,1
https://www.eaglenews.ph/fix-the-system-indonesia-parents-seek-justice-after-cough-syrup-crisis/,Drugs from the deep: scientists explore ocean frontiers,1
https://www.eaglenews.ph/fbi-director-says-covid-most-likely-caused-by-wuhan-lab-accident/,‘Fix the system’: Indonesia parents seek justice after cough syrup crisis,1
https://www.eaglenews.ph/vaccine-maker-novavax-says-substantial-doubt-over-future/,FBI director says Covid ‘most likely’ caused by Wuhan lab accident,1
https://www.eaglenews.ph/brisk-daily-walk-could-prevent-one-in-10-early-deaths-study/,Vaccine maker Novavax says ‘substantial doubt’ over future,1
https://www.eaglenews.ph/mad-cow-disease-case-identified-in-netherlands/,‘Mad cow’ disease case identified in Netherlands,1
https://www.eaglenews.ph/vaccine-misinformation/,Vaccine misinformation spawns ‘pure blood’ movement,1
https://www.eaglenews.ph/world-dangerously-unprepared-for-next-crisis-red-cross/,World ‘dangerously unprepared’ for next crisis: Red Cross,1
https://www.eaglenews.ph/who-says-covid-still-an-international-emergency/,WHO says Covid still an international emergency,1
https://www.eaglenews.ph/imf-approves-105-mn-in-emergency-aid-to-haiti/,IMF approves $105 mn in emergency aid to Haiti,1
https://www.eaglenews.ph/nurses-in-england-launch-fresh-strikes-over-pay/,Nurses in England launch fresh strikes over pay,1
https://www.eaglenews.ph/asthma-study-sparks-debate-about-safety-of-cooking-with-gas/,Asthma study sparks debate about safety of cooking with gas,1
https://www.eaglenews.ph/ecuador-reports-human-infected-with-bird-flu/,Ecuador reports human infected with bird flu,1
https://www.eaglenews.ph/super-resistant-mosquitoes-in-asia-pose-growing-threat-study/,Super-resistant mosquitoes in Asia pose growing threat: study,1
https://www.eaglenews.ph/beijing-slams-unacceptable-covid-rules-on-travellers-from-china/,Beijing slams ‘unacceptable’ Covid rules on travellers from China,1
https://www.eaglenews.ph/elderly-covid-patients-fill-hospital-wards-in-chinas-major-cities/,Elderly Covid patients fill hospital wards in China’s major cities,1
https://www.eaglenews.ph/uk-ambulance-workers-ready-to-join-widening-strikes/,UK ambulance workers ready to join widening strikes,1
https://www.eaglenews.ph/who-eyes-end-to-covid-emergency-in-2023/,WHO eyes end to Covid emergency in 2023,1
https://www.eaglenews.ph/striking-uk-nurses-say-walkouts-over-pay-last-resort/,Striking UK nurses say walkouts over pay ‘last resort’,1
https://www.eaglenews.ph/indonesia-families-sue-government-over-cough-syrup-deaths-injuries/,Indonesia families sue government over cough syrup deaths,1
https://www.eaglenews.ph/alzheimers-drug-data-shows-results-but-also-risks/,injuries,1
https://www.eaglenews.ph/record-number-of-children-miss-measles-vaccine-global-report/,Alzheimer’s drug data shows results but also risks,1
https://www.eaglenews.ph/bacterial-infections-the-second-leading-cause-of-death-worldwide/,Record number of children miss measles vaccine: global report,1
https://www.eaglenews.ph/ebola-trial-vaccines-heading-to-uganda-who/,Bacterial infections the ‘second leading cause of death worldwide’,1
https://www.eaglenews.ph/billion-youth-risk-hearing-loss-from-headphones-venues-study/,Ebola trial vaccines heading to Uganda: WHO,1
https://www.eaglenews.ph/trump-acolyte-kari-lake-loses-arizona-governor-race/,Billion youth risk hearing loss from headphones,1
https://www.eaglenews.ph/threat-multiplier-how-climate-change-affects-health/,venues: study,1
https://www.eaglenews.ph/rare-canine-rabies-case-discovered-near-paris/,Trump acolyte Kari Lake loses Arizona governor race,1
https://www.eaglenews.ph/eu-drug-watchdog-expects-new-covid-19-wave-in-coming-week/,‘Threat multiplier’: How climate change affects health,1
https://www.eaglenews.ph/china-covid-curbs-disrupt-production-at-worlds-biggest-iphone-factory/,China Covid curbs disrupt production at world’s biggest iPhone factory,1
https://www.eaglenews.ph/for-struggling-haiti-return-of-cholera-is-a-catastrophe/,For struggling Haiti,1
https://www.eaglenews.ph/close-the-windows-lebanon-power-plant-sparks-cancer-fears/,return of cholera is a ‘catastrophe’,1
https://www.eaglenews.ph/indonesia-bans-all-syrup-liquid-medicines-after-childrens-deaths/,‘Close the windows’: Lebanon power plant sparks cancer fears,1
https://www.eaglenews.ph/life-expectancies-diverged-in-pandemics-second-year-study/,Indonesia bans all syrup,1
https://www.eaglenews.ph/spanish-baby-gets-groundbreaking-intestinal-transplant/,liquid medicines after children’s deaths,1
https://www.eaglenews.ph/what-have-they-done-flip-side-of-turkeys-dental-boom/,Life expectancies diverged in pandemic’s second year: study,1
https://www.eaglenews.ph/how-bad-is-red-meat-for-you-health-risks-get-star-ratings/,Spanish baby gets groundbreaking intestinal transplant,1
https://www.eaglenews.ph/nursing-shortage-forces-emergency-room-closures-across-canada/,‘What have they done?’ Flip side of Turkey’s dental boom,1
https://www.eaglenews.ph/after-the-floods-a-wave-of-disease-plagues-pakistan/,How bad is red meat for you? Health risks get star ratings,1
https://www.eaglenews.ph/medicine-prize-opens-nobel-week-clouded-by-war/,Nursing shortage forces emergency room closures across Canada,1
https://www.eaglenews.ph/hackers-leak-french-hospital-patient-data-in-ransom-fight/,After the floods,1
https://www.eaglenews.ph/babies-in-the-womb-react-differently-to-flavors-researchers/,Babies in the womb react differently to flavors: researchers,1
https://www.eaglenews.ph/global-fund-raises-14-25-billion-to-end-hiv-tb-and-malaria/,Global Fund raises $14.25 billion to end HIV,1
https://www.eaglenews.ph/global-fund-seeks-18-billion-to-end-hiv-tb-and-malaria/,TB and malaria,1
https://www.eaglenews.ph/biden-says-covid-pandemic-in-us-is-over/,Global Fund seeks $18 billion to end HIV,1
https://www.eaglenews.ph/s-africa-reports-two-deaths-linked-to-covid-vaccine/,TB and malaria,1
https://www.eaglenews.ph/us-monkeypox-death-as-virus-linked-to-brain-inflammation/,Biden says Covid pandemic in US ‘is over’,1
https://www.eaglenews.ph/syria-cholera-outbreak-at-risk-of-spreading-who/,S.Africa reports two deaths linked to Covid vaccine,1
https://www.eaglenews.ph/new-malaria-vaccine-results-raise-hopes-of-mass-rollout/,US monkeypox death as virus linked to brain inflammation,1
https://www.eaglenews.ph/sweeteners-may-be-linked-to-heart-disease-risk-study-suggests/,Syria cholera outbreak at risk of spreading: WHO,1
https://www.eaglenews.ph/china-approves-worlds-first-inhalable-covid-19-vaccine-2/,New malaria vaccine results raise hopes of mass rollout,1
https://www.eaglenews.ph/canada-approves-moderna-shot-targeting-omicron/,Sweeteners may be linked to heart disease risk,1
https://www.eaglenews.ph/treatment-improves-cognition-in-down-syndrome-patients/,study suggests,1
https://www.eaglenews.ph/us-cdc-recommends-boosters-targeting-omicron/,US CDC recommends boosters targeting Omicron,1
https://www.eaglenews.ph/three-dead-of-mystery-pneumonia-in-argentina-six-others-ill/,Three dead of mystery pneumonia in Argentina,1
https://www.eaglenews.ph/beginning-of-the-end-patients-hail-new-treatment-for-drug-resistant-tb/,six others ill,1
https://www.eaglenews.ph/time-for-covid-reality-check-after-1-million-deaths-this-year-who/,‘Beginning of the end’: patients hail new treatment for drug-resistant TB,1
https://www.eaglenews.ph/moderna-sues-pfizer-biontech-over-covid-vaccine/,Time for Covid reality check after 1 million deaths this year: WHO,1
https://www.eaglenews.ph/global-monkeypox-cases-dropped-last-week-who/,Moderna sues Pfizer,1
https://www.eaglenews.ph/burkina-faso-builds-first-own-drug-manufacturing-plant/,BioNTech over Covid vaccine,1
https://www.eaglenews.ph/anthony-fauci-face-of-us-covid-fight-to-step-down-in-december/,Global monkeypox cases dropped last week: WHO,1
https://www.eaglenews.ph/first-case-of-human-to-animal-transmission-who-urges-caution-after-dog-catches-monkeypox/,Burkina Faso builds first own drug manufacturing plant,1
https://www.eaglenews.ph/us-makes-hearing-aids-over-the-counter-to-curb-costs/,Anthony Fauci,1
https://www.eaglenews.ph/more-than-150-children-dead-in-zimbabwe-measles-outbreak/,face of US Covid fight,1
https://www.eaglenews.ph/uk-clears-new-moderna-vaccine-targeting-omicron-variant/,to step down in December,1
https://www.eaglenews.ph/southern-hemisphere-to-get-first-mrna-vaccine-facility/,Southern hemisphere to get first mRNA vaccine facility,1
https://www.eaglenews.ph/forever-16-americas-teens-succumbing-to-deadly-fentanyl/,Forever 16: America’s teens succumbing to deadly fentanyl,1
https://www.eaglenews.ph/new-us-strategy-to-make-monkeypox-vaccine-go-further/,New US strategy to make monkeypox vaccine go further,1
https://www.eaglenews.ph/tennis-star-zverev-launches-diabetes-charity/,Tennis star Zverev launches diabetes charity,1
https://www.eaglenews.ph/study-shows-environmental-impact-of-57000-products-sold-in-supermarkets/,Study shows environmental impact of 57,1
https://www.eaglenews.ph/health-fears-over-beluga-whale-spotted-in-frances-seine-river/,000 products sold in supermarkets,1
https://www.eaglenews.ph/long-covid-symptoms-affects-one-in-eight-study-suggests/,Health fears over Beluga whale spotted in France’s Seine river,1
https://www.eaglenews.ph/india-reports-asias-first-possible-monkeypox-death/,Long Covid symptoms affects one in eight,1
https://www.eaglenews.ph/peru-registers-first-death-in-monkeypox-patient-hospital/,study suggests,1
https://www.eaglenews.ph/conjoined-twins-separated-with-help-of-virtual-reality-in-brazil/,India reports Asia’s first possible monkeypox death,1
https://www.eaglenews.ph/insecurity-inflation-deepen-malnutrition-in-nigerias-northwest/,Peru registers first death in monkeypox patient: hospital,1
https://www.eaglenews.ph/countries-agree-pandemic-accord-should-be-legally-binding/,Conjoined twins separated with help of virtual reality in Brazil,1
https://www.eaglenews.ph/monkeypox-from-beginnings-in-africa-to-global-spread/,Monkeypox: From beginnings in Africa to global spread,1
https://www.eaglenews.ph/danish-lab-to-supply-1-5-million-monkeypox-doses-in-europe/,Danish lab to supply 1.5 million monkeypox doses in Europe,1
https://www.eaglenews.ph/india-reports-first-case-of-monkeypox/,India reports first case of monkeypox,1
https://www.eaglenews.ph/ghana-reports-two-suspected-cases-of-marburg-virus/,Ghana reports two suspected cases of Marburg virus,1
https://www.eaglenews.ph/who-calls-for-urgent-action-in-europe-over-monkeypox/,WHO calls for ‘urgent’ action in Europe over monkeypox,1
https://www.eaglenews.ph/covid-air-war-being-lost-experts-warn-urging-mass-ventilation/,Covid air war being lost,1
https://www.eaglenews.ph/pollution-linked-to-10-of-cancer-cases-in-europe-report/,experts warn,1
