link,title
https://www.abc.net.au/news/2025-05-03/jay-vine-wins-stage-three-of-tour-de-romandie-in-switzerland/105247316,Vine claims first World Tour win since sickening 2024 crash
https://www.abc.net.au/news/2025-05-03/vision-impaired-athletes-tackle-ironman-australia/105233296,Blind athletes show 'courage and resilience' in Ironman triathalon
https://www.abc.net.au/news/2025-05-03/formula-1-miami-grand-prix-kimi-antonelli-oscar-piastri/105241718,18yo creates history at Miami GP after pipping Piastri in sprint qualifying
https://www.abc.net.au/news/2025-05-03/nba-gregg-popovich-stands-down-as-san-antinio-spurs-coach/105246984,Revered Spurs coach Popovich steps down after 29 NBA seasons
https://www.abc.net.au/news/2025-05-03/stephanie-gilmore-still-driven-gold-coast-pro-return/105245902,Surfing legend Gilmore still driven to take on the world
https://www.abc.net.au/news/2025-05-03/disabled-women-athletes-changing-the-face-of-sport/105215476,How these disabled women are changing the face of mainstream sport
https://www.abc.net.au/news/2025-05-03/nicho-hynes-dylan-brown-cronulla-sharks-parramatta-eels/105246388,Hynes finds his peace as wandering NRL eyes turn elsewhere
https://www.abc.net.au/news/2025-05-02/afl-live-updates-st-kilda-saints-fremantle-dockers/105245060,'What did I get wrong?' Dockers coach Longmuir left searching for answers
https://www.abc.net.au/news/2025-05-02/nrl-live-magic-round-friday-sharks-eels-roosters-dolphins/105243494,Why Blues 'can't go wrong' with Tedesco as State of Origin selection looms
https://www.abc.net.au/news/2025-05-02/girls-banned-from-aussie-rules-boys-teams-eyre-peninsula/105239480,Anger as young female footy players banned from boys' competition
https://www.abc.net.au/news/2025-05-02/adelaide-thunderbirds-sterling-humphrey-pregnancy/105243476,Adelaide Thunderbirds star 'so excited' to be welcoming first child
https://www.abc.net.au/news/2025-05-02/michael-matthews-wins-eschborn-frankfurt/105243890,Matthews conquers the German Classic to claim first win of the season
https://www.abc.net.au/news/2025-05-02/bulldogs-luke-beveridge-not-focusing-on-jamarra-ugle-hagan/105243762,'Let's move beyond it': Bulldogs' Beveridge not focusing on Ugle-Hagan
https://www.abc.net.au/news/2025-05-02/f1-oscar-piastri-lando-norris-alan-jones-miami-grand-prix/105243298,Piastri defends teammate Norris after ex-world champion's 'weak' jibe
https://www.abc.net.au/news/2025-05-02/how-the-best-afl-teams-can-win-games-through-clearances/105242808,How the best AFL teams can win games through clearances
https://www.abc.net.au/news/2025-05-02/ipl-14-year-old-vaibhav-suryavanshi-out-for-a-duck/105242738,14yo wunderkind plunges from IPL ton to duck
https://www.abc.net.au/news/2025-05-02/england-football-association-transgender-women/105242416,English FA to ban transgender women from competitive women's football
https://www.abc.net.au/news/2025-05-02/europa-league-semifinal-tottenham-spurs-bodo-glimt/105242466,Postecoglou's Spurs in sight of Europa League final
https://www.abc.net.au/news/2025-05-02/state-of-origin-blues-maroons-keeley-davis-eye-gouge-allegation/105242290,Blues hooker Davis drops State of Origin eye-gouging complaint
https://www.abc.net.au/news/2025-05-02/womens-state-of-origin-game-i-nsw-blues-halves/105240950,"After years of searching, have the Blues found the icing on their cake?"
https://www.abc.net.au/news/2025-05-01/womens-state-of-origin-game-i-five-quick-hits/105240984,Five quick hits: A classic duel and a hair pull in Origin opener
https://www.abc.net.au/news/2025-05-01/afl-round-8-essendon-bombers-north-melbourne-roos-live-blog/105241004,Clarkson hits out at AFL over Curtis ban after Roos' loss to Bombers
https://www.abc.net.au/news/2025-05-01/state-of-origin-live-queensland-maroons-nsw-blues-game-i/105234976,Another record crowd watches NSW power home in Origin I at Lang Park
https://www.abc.net.au/news/2025-05-01/afl-west-coast-eagles-andrew-mcqualter-on-early-meeting/105239810,'It was factually wrong': McQualter opens up on Eagles meeting
https://www.abc.net.au/news/2025-05-01/walsh-up-for-fight-with-cobbo-for-broncos-fullback-spot/105238970,Walsh up for fight with Cobbo for Broncos fullback spot
https://www.abc.net.au/news/2025-05-01/joseph-tapine-canberra-raiders-200-games-magic-round/105237924,"Ahead of his 200th game for Canberra, the rise of Joseph Tapine was worth the wait and the weight"
https://www.abc.net.au/news/2025-05-01/dyson-daniels-wins-nba-award-atlanta-hawks/105237706,'Great Barrier Thief' Daniels wins prestigious NBA award
https://www.abc.net.au/news/2025-05-01/champions-league-barcelona-inter-milan-lamine-yamal/105237384,Yamal hailed as a talent 'born every 50 years' after Barça draw with Inter
https://www.abc.net.au/news/2025-05-01/tennis-jannik-sinner-speaks-on-doping-ban/105237072,Sinner considered quitting tennis during doping controversy
https://www.abc.net.au/news/2025-05-01/madrid-open-iga-swiatek-madison-keys-coco-gauff-alex-de-minaur/105236962,De Minaur departs Madrid Open after straight-sets loss
https://www.abc.net.au/news/2025-05-01/qld-parliament-to-override-planning-laws-2032-olympic-venues/105236370,Government to override 15 planning laws for 2032 Olympic venues
https://www.abc.net.au/news/2025-05-01/when-is-nrl-magic-round-women-state-of-origin-game-i/105233544,Everything you need to know about Magic Round and Women's State of Origin
https://www.abc.net.au/news/2025-04-30/jackson-irvine-to-miss-socceroos-fifa-world-cup-qualifers/105234322,Socceroos suffer injury blow ahead of crucial World Cup qualifiers
https://www.abc.net.au/news/2025-04-30/basketball-nba-giannis-haliburton-face-off/105235274,'Very disrespectful' taunt sets off fiery clash between NBA star and rival's dad
https://www.abc.net.au/news/2025-04-30/queensland-tarryn-aiken-ready-for-another-state-of-origin-series/105235188,Aiken strengthens Maroons' attacking one-two punch with Ali
https://www.abc.net.au/news/2025-04-30/stephanie-gilmore-accepts-wildcard-entry-to-gold-coast-pro/105234604,Eight-time world champion Gilmore to make long-awaited return
https://www.abc.net.au/news/2025-04-30/vaibhav-suryavanshi-age-controversy-explainer/105232706,This 14yo is shattering cricket's 'youngest ever' records — why is it causing controversy?
https://www.abc.net.au/news/2025-04-30/ross-lyon-hits-out-over-alix-tauru-suspension/105234202,"Saints coach 'absolutely filthy' about rookie's suspension, takes aim at VFL"
https://www.abc.net.au/news/2025-04-30/paul-roos-jamarra-ugle-hagan-time-to-breathe/105233588,Coaching greats calls on AFL world to give Ugle-Hagan 'time to breathe'
https://www.abc.net.au/news/2025-04-30/afl-north-melbourne-bans-kane-cornes-from-interviews/105233394,'Bullying behaviour': Clarkson and Kangaroos ban Channel 7 pundit from interviews
https://www.abc.net.au/news/2025-04-30/wallabies-coach-les-kiss-joe-schmidt-2026-australian-rugby/105232498,How Les Kiss went from rugby league winger to the Wallabies' next coach
https://www.abc.net.au/news/2025-04-30/womens-state-of-origin-jesse-southwell-new-south-wales/105232340,NSW betting the house on Jesse Southwell in Origin I
https://www.abc.net.au/news/2025-04-30/tim-tszyu-vs-sebastian-fundora-rematch-confirmed-in-las-vegas/105232364,Major twist in Tszyu's boxing future as rival withdraws from title defence
https://www.abc.net.au/news/2025-04-30/speedboat-flips-at-322kph-in-arizona/105232208,Video shows boat flipping at 322kph while trying to break speed record
https://www.abc.net.au/news/2025-04-30/tennis-alex-de-minaur-into-fourth-round-of-madrid-open/105232176,De Minaur powers through at Madrid as Djokovic pulls out of Italian Open
https://www.abc.net.au/news/2025-04-30/les-kiss-to-replace-joe-schmidt-as-wallabies-coach/105232036,Kiss to succeed Schmidt as Wallabies coach in 2026
https://www.abc.net.au/news/2025-04-30/man-who-killed-skater-to-not-be-prosecuted/105231850,No charges to be laid over ice hockey star's death from skate injury
https://www.abc.net.au/news/2025-04-30/afl-round-seven-wrap-analysis-carlton-neale-gunston-dogs/105229246,"Carlton's season is alive again, and an unheralded hero has resuscitated it"
https://www.abc.net.au/news/2025-04-29/paul-curtis-north-melbourne-afl-tribunal-failed-bid-overturn-ban/105230940,Curtis fails to overturn three-game dangerous tackle ban
https://www.abc.net.au/news/2025-04-29/jamarra-ugle-hagan-takes-indefinite-personal-leave-from-bulldogs/105230664,Ugle-Hagan takes indefinite personal leave from Bulldogs
https://www.abc.net.au/news/2025-04-29/max-purcell-accepts-18-month-tennis-doping-ban/105230378,'So glad this is finally over': Purcell accepts 18-month doping ban
https://www.abc.net.au/news/2025-04-29/lauren-brown-women-state-of-origin/105227670,How Brown's fire and ice create Origin field goal magic
https://www.abc.net.au/news/2025-04-29/sam-kerr-no-date-on-return-to-play-after-acl-injury/105227306,'She's working really hard': Still no return date for Sam Kerr
https://www.abc.net.au/news/2025-04-29/alex-de-minaur-madrid-open-power-outage-candles-coco-gauff/105227218,Coco Gauff ends her day in candlelight as power outage hits Madrid Open
https://www.abc.net.au/news/2025-04-29/brisbane-olympics-2032-softball-baseball-push-for-inclusion/105217036,Softball Australia concerned Olympic dream could end after LA 2028
https://www.abc.net.au/news/2025-04-29/vaibhav-suryavanshi-ipl-14-year-old-scores-maiden-century/105227164,14yo schoolboy hits second-fastest IPL century ever in 'dream' innings
https://www.abc.net.au/news/2025-04-28/super-netball-round-up-2025-round-three-part-two/105225722,Super Netball MVP stars in first match after pregnancy loss
https://www.abc.net.au/news/2025-04-28/nrl-high-tackle-sin-bin-crackdown-reaction/105225414,'It's a disaster': How the NRL world reacted as high-tackle drama rolls on
https://www.abc.net.au/news/2025-04-28/vfl-high-flyer-peter-the-buzz-bosustow-dies-aged-67/105224500,VFL high flyer Peter 'the Buzz' Bosustow dies aged 67
https://www.abc.net.au/news/2025-04-28/shedeur-sanders-prank-phone-call-nfl-draft-jax-ulbrich/105224014,NFL coach apologises after son prank calls college star on draft night
https://www.abc.net.au/news/2025-04-28/melbourne-storm-welcome-to-country-wurundjeri-anzac-day/105223106,Aboriginal elder told Welcome to Country 'inappropriate' on Anzac Day
https://www.abc.net.au/news/2025-04-28/minjee-lee-misses-chevron-championship-playoff-mao-saigo/105223500,Minjee Lee falls back to miss out on five-way playoff for major title
https://www.abc.net.au/news/2025-04-28/super-rugby-pacific-wallabies-reds-brumbies-waratahs-force/105221098,Why the name Lynagh may again haunt British and Irish rugby fans
https://www.abc.net.au/news/2025-04-28/mums-footy-breasting-pumping-barriers/105221476,'More work needed' in making parenting rooms more accessible at AFL stadiums
https://www.abc.net.au/news/2025-04-28/caitlin-foord-scores-arsenal-beat-lyon-womens-champions-league/105222616,Foord on target as Arsenal power into Champions League final
https://www.abc.net.au/news/2025-04-28/football-liverpool-slot-klopp-premier-league-title-analysis/105210286,"Having been given an impossible task, Arne Slot delivers in spades for Liverpool"
https://www.abc.net.au/news/2025-04-28/sportsbet-nathan-brown-live-odds-afl-gambling/105071766,"After the losses were revealed, these Sportsbet TV segments stopped"
https://www.abc.net.au/news/2025-04-28/liverpool-win-premier-league/105222478,Liverpool seal Premier League title with 5-1 rout of Ange's Spurs
https://www.abc.net.au/news/2025-04-27/australian-isabella-nichols-jack-robinson-win-bells-beach-pro/105221130,Nichols and Robinson win Bells Beach crowns to complete Aussie double
https://www.abc.net.au/news/2025-04-27/aaron-gordon-slam-dunk-helps-denver-nuggets-beat-la-clippers/105221420,'One of the craziest endings': NBA series levelled with slam dunk
https://www.abc.net.au/news/2025-04-27/a-league-final-postponed-as-torrential-rain-floods-pitch/105221262,A-League final postponed as torrential rain floods pitch
https://www.abc.net.au/news/2025-04-27/nrl-live-updates-raiders-dolphins-tigers-sharks/105221090,Marshall hails golden-point win as 'the pressure reliever we needed'
https://www.abc.net.au/news/2025-04-27/sport-sunday-afl-live-suns-swans-blues-cats-hawks-eagles/105220892,"Carlton continues resurgence with upset over Geelong, Hawks back to winning ways"
https://www.abc.net.au/news/2025-04-27/minjee-lee-five-shots-off-lead-final-round-major-championship/105221126,Late birdie keeps Lee in hunt for season's first golf major
https://www.abc.net.au/news/2025-04-27/nfl-draft-denver-broncos-punter-jeremy-crawshaw/105220962,Aussie punter Crawshaw drafted by Denver Broncos
https://www.abc.net.au/news/2025-04-27/wrexham-championship-ryan-reynolds-rob-mcelhenney/105220826,"Reynolds, McElhenney and Wrexham one step closer to ‘impossible dream’"
https://www.abc.net.au/news/2025-04-27/madrid-open-alex-de-minaur-novak-djokovic/105220738,De Minaur thrives at Madrid Open as Djokovic slumps again
https://www.abc.net.au/news/2025-04-27/diamond-league-china-eleanor-patterson-lachlan-kennedy/105220712,"Aussie Patterson second at Diamond League opener, Kennedy fifth on debut"
https://www.abc.net.au/news/2025-04-27/a-league-men-auckland-fc-wins-premiership/105220686,Auckland FC wins A-League Men premiership in first season
https://www.abc.net.au/news/2025-04-27/wnbl-cba-investment-minimum-wage-increase/105215992,'Single biggest investment' in WNBL sees big minimum wage increase
https://www.abc.net.au/news/2025-04-26/nrl-live-updates-cowboys-titans-panthers-sea-eagles/105204954,Last-placed Panthers declare 'ladder doesn't really matter until July or August'
https://www.abc.net.au/news/2025-04-26/benji-marshall-sick-of-talking-about-lachlan-galvin/105219594,Marshall 'sick of talking' about Galvin saga on eve of NRL recall
https://www.abc.net.au/news/2025-04-26/minjee-lee-golf-major-championship/105219532,Lee surges in golf major with brilliant second round
https://www.abc.net.au/news/2025-04-26/afl-round-7-saints-lions-power-kangaroos-giants-bulldogs/105219334,Dejected Giants 'got some things to work out' after falling to Bulldogs
https://www.abc.net.au/news/2025-04-26/afl-cats-back-bailey-smith-ahead-of-blues-clash/105219198,Cats back 'energetic guy' Smith as Blues test looms
https://www.abc.net.au/news/2025-04-26/madrid-open-alexei-popyrin-daria-kasatkina-chris-o-connell/105219134,Aussies produce mixed fortunes at Madrid Open
https://www.abc.net.au/news/2025-04-26/tas-yole-stables-search-results-in-show-cause-notices-racing/105198170,Alleged breaches found during multi-agency search of Yole stables
https://www.abc.net.au/news/2025-04-26/indian-premier-league-pat-cummins-sunrisers-hyderabad/105219054,Cummins's Sunrisers Hyderabad score vital IPL win
https://www.abc.net.au/news/2025-04-25/nrl-live-updates-anzac-day-roosters-dragons-warriors-rabbitohs/105217422,Mitchell facing one-match ban for high shot in Rabbitohs' loss to Storm
https://www.abc.net.au/news/2025-04-25/anzac-day-afl-blog-magpies-bombers-dockers-crows-live/105216500,Magpies hopeful McStay's knee injury is 'minor'
https://www.abc.net.au/news/2025-04-25/moesha-johnson-australian-swimming-championships/105208264,"Paris silver could have been the end for Mo, but she knew she wasn't done"
https://www.abc.net.au/news/2025-04-25/canterbury-bulldogs-suspensions-brisbane-broncos-loss/105215966,Bulldogs star laments 'the way the game is going' as NRL hands down bans
https://www.abc.net.au/news/2025-04-25/carlos-alcaraz-withdraws-vukic-hijikata-lose-madrid-open-tennis/105215486,Aussies' tough runs continue as Alcaraz withdraws from Madrid
https://www.abc.net.au/news/2025-04-25/western-bears-perth-nrl-club-reports-close-to-reality/105209770,Has the long fight to bring an NRL side to Perth finally been won?
https://www.abc.net.au/news/2025-04-25/tara-kinder-ella-ramsay-medley-breaststoke-rival/105208930,The burgeoning rivalry that lit up the Australian swimming titles
https://www.abc.net.au/news/2025-04-25/hobart-council-report-on-stadium/105211932,New Hobart stadium report sought to address economic 'missed opportunity'
https://www.abc.net.au/news/2025-04-24/swimming-kaylee-mckeown-jamie-jack-mollie-ocallaghan/105212638,"Shayna Jack's brother, Jamie, announces himself as world champs contender"
https://www.abc.net.au/news/2025-04-24/afl-anzac-day-eve-melbourne-demons-richmond-tigers/105213848,Richmond coach denies Balta's case distracted team before loss to Dees
https://www.abc.net.au/news/2025-04-24/nrl-live-updates-brisbane-broncos-vs-canterbury-bulldogs/105204884,"Dogs loss Gould's favourite game this year, but coach calls it a 'ball-ache'"
https://www.abc.net.au/news/2025-04-24/warner-commits-to-swans-with-new-two-year-deal/105212704,Warner commits to Swans until free agency with new two-year deal
https://www.abc.net.au/news/2025-04-24/former-rugby-union-player-walks-after-tackle-quadriplegic/105200436,Former rugby player walks the field after tackle left him quadriplegic
https://www.abc.net.au/news/2025-04-24/kyneton-afl-review-womens-footy-teams-folding/105201074,Women's footy sides folding amid claims of a lack of support and understanding
https://www.abc.net.au/news/2025-04-24/meat-off-menu-for-norwegian-athletes-in-china-over-doping-fears/105210038,Meat off the menu for Norwegian athletes in China over doping fears
https://www.abc.net.au/news/2025-04-24/arsenal-crystal-palace-draw-liverpool-premier-league-title/105209552,Arsenal blunder makes life easier for Liverpool to claim Premier League title
https://www.abc.net.au/news/2025-04-24/maya-joint-ajla-tomljanovic-chris-oconnell-madrid-open/105209382,19yo Maya Joint betters Ash Barty record on Madrid Open debut
https://www.abc.net.au/news/2025-04-23/australian-open-swimming-championships-lani-pallister/105208446,Accidental distance queen Pallister wins 400m freestyle
https://www.abc.net.au/news/2025-04-23/richmond-noah-balta-speaks-for-first-time-since-sentencing/105208554,'Violence is never the answer': Balta speaks for first time since sentencing
https://www.abc.net.au/news/2025-04-23/conor-nash-suspended-for-four-weeks-for-miers-hit/105207570,'Genuinely remorseful' Nash suspended for four weeks for Miers hit
https://www.abc.net.au/news/2025-04-23/queensland-reds-face-auckland-blues-on-anzac-day/105207376,Rested Reds brace for a Blues backlash in Anzac Day match
https://www.abc.net.au/news/2025-04-23/afl-noah-balta-richmond-court-verdict-analysis/105205412,Balta verdict a lesson from real court to AFL about off-field incidents
https://www.abc.net.au/news/2025-04-23/nsw-blues-announce-women-state-of-origin-game-i-team/105205992,New faces join old guard in NSW squad ahead of State of Origin opener
https://www.abc.net.au/news/2025-04-23/keith-stackpole-australia-test-cricketer-dies-aged-84/105204754,Keith Stackpole remembered as 'a fantastic cricketer and a great bloke'
https://www.abc.net.au/news/2025-04-23/toafofoa-sipley-banned-for-hip-drop-tackle-mat-feagai/105204428,Manly prop banned for four games to 'send a clear message' on hip drops
https://www.abc.net.au/news/2025-04-23/act-skippers-prepare-for-2025-world-jump-rope-championships/105197562,Canberra 12yos Heath and Ella are preparing to skip rope for Australia
https://www.abc.net.au/news/2025-04-23/moroccan-surfer-injures-knee-in-freak-bells-beach-accident/105204338,Surfer suffers bizarre injury as Bells wave takes him out at the knees
https://www.abc.net.au/news/2025-04-23/meg-harris-leadership-50m-freestyle-final/105203788,Harris eyeing leadership role after 50m triumph
https://www.abc.net.au/news/2025-04-23/afl-round-6-wrap-analysis-geelong-smith-bontempelli-pickett/105200884,"Geelong expertly walks the Bailey Smith tightrope, and it could result in a flag"
https://www.abc.net.au/news/2025-04-23/australia-to-contest-cheerleading-world-championships/105109376,Australia off to Cheerleading Worlds after sport's unprecedented boom
https://www.abc.net.au/news/2025-04-22/alexa-leary-australian-open-swimming-champs-world-record/105203318,Alexa Leary smiles her way to another world record
https://www.abc.net.au/news/2025-04-22/conor-nash-mro-gryan-miers-sent-to-tribunal/105201486,Nash set for hefty ban with high hit on Miers sent straight to tribunal
https://www.abc.net.au/news/2025-04-22/super-netball-round-up-2025-round-three-part-one/105201678,Super Netball league forgets to celebrate one of its legends
https://www.abc.net.au/news/2025-04-22/tigers-recall-galvin-after-one-week-stint-with-reserves/105202258,Tigers in Galvin backflip with wantaway star recalled after one-week exile
https://www.abc.net.au/news/2025-04-22/hannah-green-hopes-lpga-ranking-can-translate-to-major-success/105201546,Hannah Green hopes lofty ranking can translate to major success
https://www.abc.net.au/news/2025-04-22/stawell-gift-organisers-handicaps-after-gout-kennedy-miss-out/105201054,Stawell Gift winner says 11m handicap 'totally fair' despite criticism
https://www.abc.net.au/news/2025-04-22/icc-plan-for-afghan-womens-cricket-team-exciting-but-unclear/105200380,'Our voices finally heard': Plan for exiled Afghan women cricketers
https://www.abc.net.au/news/2025-04-22/cameron-mcevoy-australian-swimming-championships-training/105195682,"Minimal swimming, maximum medals as McEvoy's innovative approach pays off"
https://www.abc.net.au/news/2025-04-22/noah-balta-sentencing-richmond-afl-assault-mulwala/105099568,Court curfew order rules Balta out of Anzac eve AFL clash
https://www.abc.net.au/news/2025-04-22/simone-biles-wins-record-fourth-laureus-award/105199960,Biles wins record-fourth Laureus award while Mondo receives first
https://www.abc.net.au/news/2025-04-22/mollie-ocallaghan-australian-open-swimming-championships/105199018,Mollie O'Callaghan faces down 'most difficult period' to win gold
https://www.abc.net.au/news/2025-04-22/amber-bryant-endometriosis-runner-broken-hill-adelaide/105197158,Runner completes 500km in the dark for endometriosis awareness
https://www.abc.net.au/news/2025-04-22/super-rugby-pacific-round-10-wallabies-british-and-irish-lions/105198380,Unsung Brumbies hero putting Wallabies' selectors on notice
https://www.abc.net.au/news/2025-04-22/custom-soccer-balls-womens-world-cup-matildas-tiktok/105162166,How the Matildas and TikTok inspired this fan to make custom soccer balls
https://www.abc.net.au/news/2025-04-21/afl-easter-monday-cats-hawks-live-blog/105197178,AFL legend says there must be a send-off rule after Hawk's ugly high shot
https://www.abc.net.au/news/2025-04-21/john-cena-to-headline-wwe-event-n-perth-october/105197188,WA government refuses to reveal cost of John Cena's headline WWE show
https://www.abc.net.au/news/2025-04-21/sam-darcy-cleared-of-torn-acl-but-still-faces-surgery/105197142,Bulldogs star cleared of torn ACL but still needs surgery on broken knee
https://www.abc.net.au/news/2025-04-21/stawell-gift-gout-gout-lachlan-kennedy/105195466,Gout and Kennedy miss out at Stawell Gift as Evans and Rizzo win finals
https://www.abc.net.au/news/2025-04-21/nrl-live-updates-wests-tigers-parramatta-eels-galvin/105196640,Moses masterclass delivers Parra win in Easter Monday classic
https://www.abc.net.au/news/2025-04-21/holger-rune-beats-carlos-alcaraz-barcelona-open-final/105196678,Rune asks 'What did Novak do?' as he ends Alcaraz's unbeaten run
https://www.abc.net.au/news/2025-04-21/aliir-aliir-has-object-thrown-at-him-by-sydney-swans-fan/105196352,AFL fan removed by police after throwing object at Aliir
https://www.abc.net.au/news/2025-04-21/f1-oscar-piastri-wins-saudia-arabian-grand-prix-/105196296,'He forced me off': Red Bull unhappy as penalty hands Piastri Saudi win
https://www.abc.net.au/news/2025-04-20/afl-round-6-swans-port-bulldogs-saints-live-blog/105194618,Bulldogs win but fear 'the worst' as Darcy suffers suspected ACL injury
https://www.abc.net.au/news/2025-04-20/lpga-tour-gold-minjee-lee-la-championship/105195000,Resilient Lee rallies after LA Championship meltdown
https://www.abc.net.au/news/2025-04-20/nrl-live-updates-titans-vs-raiders-knights-vs-sharks/105195048,Knights deliver 'horror show' in hammering by Sharks
https://www.abc.net.au/news/2025-04-20/reece-walsh-backed-by-broncos-coach-maguire-despite-costly-error/105194518,Walsh in doubt for Origin I after suffering knee injury in Broncos' loss
https://www.abc.net.au/news/2025-04-20/cricket-vaibhav-suryavanshi-youngest-ever-ipl-debutant-at-14/105194512,"14yo prodigy becomes youngest-ever IPL player, hits six off first ball"
https://www.abc.net.au/news/2025-04-20/cricket-fast-bowling-shift-leaves-records-untouched/105179746,Fast bowling records will stay unless coaches 'let them be aggressive'
https://www.abc.net.au/news/2025-04-20/football-womens-champions-league-semi-lyon-vs-arsenal-wrap/105194482,Carpenter a step closer to elusive title after 'strange' battle against Matildas teammates
https://www.abc.net.au/news/2025-04-20/basketball-nba-playoffs-analysis-preview-biggest-questions/105190078,The NBA playoffs are here and one of the league's most bitter feuds is back
https://www.abc.net.au/news/2025-04-19/a-league-women-matildas-tameka-yallop-injury-roar-victory/105193758,Hamstrung Yallop adds to Matildas' injury woes
https://www.abc.net.au/news/2025-04-19/nrl-live-brisbane-broncos-penrith-panthers-warriors-roosters/105193610,'The premiers are back': Dominant Panthers exact revenge on Roosters
https://www.abc.net.au/news/2025-04-19/gout-gout-lachlan-kennedy-stawell-gift-athletics-heats/105193564,Gout and Kennedy storm into Stawell Gift semis
https://www.abc.net.au/news/2025-04-19/golf-lpga-tour-minjee-lee-la-championship/105193480,Minjee Lee fires seven birdies in bold bid for 11th LPGA Tour win
