link,title
https://www.abc.net.au/news/2025-02-13/mardi-gras-film-festival-5-must-see-movies/104922740,Forget Emilia Pérez and check out this unhinged French musical instead
https://www.abc.net.au/news/2025-02-12/hollywood-star-liam-neeson-shuts-down-regional-victorian-roads/104929178,Hollywood action star wows fans ahead of Victorian shoot for new movie
https://www.abc.net.au/news/2025-02-10/presence-lucy-liu-steven-soderbergh-review/104909058,Watch a ghost story from the ghost's perspective in new Lucy Liu film
https://www.abc.net.au/news/2025-02-09/the-order-review-jude-law-nicholas-hoult/104898974,Aussie director's film about neo-Nazis in the 80s is shockingly timely
https://www.abc.net.au/news/2025-02-07/queer-review-luca-guadagnino-daniel-craig/104894422,"Daniel Craig shrugs off Bond with bold, unsettling performance in Queer"
https://www.abc.net.au/news/2025-02-06/how-the-covid-pandemic-is-represented-in-books-and-film/104882164,Why you're unlikely to see COVID mentioned in film for a while
https://www.abc.net.au/news/2025-02-05/menus-plaisirs-les-troisgros-review/104889284,This French restaurant is close to paradise — if you can afford it
https://www.abc.net.au/news/2025-02-04/chit-chat-sophie-wilde-babygirl-talk-to-me-interview/104882062,Sophie Wilde went from an Adelaide horror to starring alongside Nicole Kidman
https://www.abc.net.au/news/2025-02-03/blake-lively-justin-baldoni-lawsuits-it-ends-with-us/104829008,Unpacking the Justin Baldoni and Blake Lively lawsuits
https://www.abc.net.au/news/2025-01-31/babygirl-review-nicole-kidman-harris-dickinson/104876624,"Power, sex and drinking milk: Nicole Kidman has an awakening in Babygirl"
https://www.abc.net.au/news/2025-01-30/maria-review-angelina-jolie-maria-callas/104868820,Angelina Jolie in career-high performance as opera legend Maria Callas
https://www.abc.net.au/news/2025-01-29/companion-review-sophie-thatcher-jack-quaid-drew-hancock/104868188,One man's doll-like new girlfriend seems too good to be true — she is
https://www.abc.net.au/news/2025-01-27/back-in-action-review-cameron-diaz-jamie-foxx/104846022,Cameron Diaz is Back in Action for first film in more than 10 years
https://www.abc.net.au/news/2025-01-24/2025-academy-award-oscar-nominations-emilia-perez-wicked/104854508,"All the snubs, surprises and successes in the 2025 Oscar nominations"
https://www.abc.net.au/news/2025-01-24/niche-venues-drive-in-movies-fast-food-restaurants-entertainment/104818908,These rare spaces are fighting for survival as the cost of living bites
https://www.abc.net.au/news/2025-01-23/felix-the-cat-history-walt-disney-mickey-mouse/104551350,Felix the Cat shone on screen — but his creator had dark secrets
https://www.abc.net.au/news/2025-01-22/andrew-garfield-interview-we-live-in-time/104841370,How Elmo and a rom-com helped Andrew Garfield process his mother's death
https://www.abc.net.au/news/2025-01-21/wolf-man-saw-leigh-whannell-interview/104829910,From Saw to new movie Wolf Man: The Aussie behind these horror flicks
https://www.abc.net.au/news/2025-01-21/sing-sing-review-colman-domingo/104837378,"Cliches aside, Sing Sing is a real-life prison drama worth investing in"
https://www.abc.net.au/news/2025-01-20/icymi-bob-dylan-lyrics-tiktok-ban/104837008,Two pages of Bob Dylan lyrics sell for $800k at auction
https://www.abc.net.au/news/2025-01-20/emilia-perez-review-zoe-saldana-karla-sof%C3%ADa-gasc%C3%B3n-selena-gomez/104796886,Emilia Perez is a star-studded Oscars favourite but it's also proving controversial
https://www.abc.net.au/news/2025-01-18/we-live-in-time-review-andrew-garfield-florence-pugh/104816074,Florence Pugh and Andrew Garfield have undeniable chemistry in weepy rom-com
https://www.abc.net.au/news/2025-01-17/david-lynch-career-best-moments-twin-peaks-eraserhead-music-meme/104829666,"From movies to music and memes, David Lynch’s surreal artistry will live on"
https://www.abc.net.au/news/2025-01-17/conclave-review-fiennes-tucci-lithgow-rossellini/104781242,"The election of a new pope is dramatic, brutal and sometimes absurd in Conclave"
https://www.abc.net.au/news/2025-01-17/twin-peaks-creator-david-lynch-dead-at-78/104827920,'A singular genius': Peers pay tribute to filmmaker David Lynch
https://www.abc.net.au/news/2025-01-16/wolf-man-review-leigh-whannel-christopher-abbott-julia-garner/104810564,"The Wolf Man is back after 100 years, and he's hairier and scarier than ever"
https://www.abc.net.au/news/2025-01-15/magic-beach-alison-lesters-childrens-book-movie-adaptation/104723088,"Magic Beach captured how it feels as a kid on holiday, now it's a film"
https://www.abc.net.au/news/2025-01-13/prince-harry-meghan-markle-la-fires-netflix/104810308,"Harry and Meghan visit LA fire victims, Aussie music stars evacuate"
https://www.abc.net.au/news/2025-01-09/2025-screen-actors-guild-award-nominees-wicked-shogun/104797890,Wicked tops wildfire-disrupted Screen Actors Guild nominations
https://www.abc.net.au/news/2025-01-08/classic-films-turning-25-this-year-2025-alibrandi-/104788120,These films turn 25 this year and they're ripe for a summer rewatch
https://www.abc.net.au/news/2025-01-06/golden-globes-2025-key-moments-shogun-demi-moore-brutalist/104787506,"Golden Globes: Nikki Glaser's 'pope-ular' song, Demi Moore's first big win"
https://www.abc.net.au/news/2025-01-06/golden-globes-2025-winners-list/104788162,Full list of Golden Globes winners
https://www.abc.net.au/news/2025-01-06/golden-globe-awards-live-blog-2025/104780976,"Emilia Pérez wins most Golden Globes in film, Shōgun tops the tally for TV — as it happened"
https://www.abc.net.au/news/2025-01-06/great-films-lost-abandoned-and-unreleased/104669818,Even movies made by big stars get 'lost'. Here are some of the best
https://www.abc.net.au/news/2025-01-01/justin-baldoni-sues-with-nine-different-plaintiffs/104776694,"Blake Lively files lawsuit, Justin Baldoni sues New York Times for $400 million"
https://www.abc.net.au/news/2025-01-01/all-we-imagine-as-light-director-payal-kapadia/104771848,This award-winning movie tackles traditions and taboos in modern India
https://www.abc.net.au/news/2025-01-01/paddington-in-peru-review/104770696,Olivia Colman and Antonio Banderas join Paddington in his latest adventure
https://www.abc.net.au/news/2024-12-31/2024-best-memes-pop-culture-moo-deng-hawk-tuah/104759898,"Very demure, very mindful: The most memorable pop culture moments of 2024"
https://www.abc.net.au/news/2024-12-30/obituaries-remembering-those-who-died-in-2024/104688034,Remembering the celebrities and public figures who died in 2024
https://www.abc.net.au/news/2024-12-29/romeo-and-juliet-star-olivia-hussey-dies-aged-73/104768872,Romeo and Juliet star Olivia Hussey dies aged 73
https://www.abc.net.au/news/2024-12-25/boxing-day-films-2024/104747384,"From a Cannes prize winner to a chimp biopic, these films are out December 26"
https://www.abc.net.au/news/2024-12-24/wallace-gromit-vengeance-most-fowl-review/104736714,Wallace & Gromit's latest madcap adventure sees them battling AI
https://www.abc.net.au/news/2024-12-23/burt-the-crocodile-dies-crocosaurus-cove-nt/104757490,"Burt, the crocodile of Crocodile Dundee fame, dies at over 90 years old"
https://www.abc.net.au/news/2024-12-22/blake-lively-sues-justin-baldoni-it-ends-with-us/104755458,Blake Lively files complaint against It Ends With Us director for harassment and smear campaign
https://www.abc.net.au/news/2024-12-22/revival-house-celluloid-film-cinema/104688102,The Australian film buffs taking on Quentin Tarantino at his own game
https://www.abc.net.au/news/2024-12-19/mufasa-review-the-lion-king/104736070,"The new Lion King prequel is named after Mufasa, but it's all about Scar"
https://www.abc.net.au/news/2024-12-18/best-films-of-2024/104736640,How many of the best films of 2024 have you seen?
https://www.abc.net.au/news/2024-12-18/bluey-movie-announced-by-bbc-disney/104739198,Bluey movie to hit cinema screens in 2027
https://www.abc.net.au/news/2024-12-17/australian-film-buffs-trying-to-revive-film-cinema/104738722,A couple of Australian film buffs are trying to revive a 'lost art'
https://www.abc.net.au/news/2024-12-17/popeye-tintin-hemingway-faulkner-public-domain-2025/104734968,Popeye and Tintin enter the public domain in 2025
https://www.abc.net.au/news/2024-12-16/black-dog-review-gou-zhen-eddie-peng-guan-hu/104729594,Xin the whippet will steal your heart in this Cannes-award-winning film
https://www.abc.net.au/news/2024-12-16/paula-abdul-nigel-lythgoe-kraven-the-hunter-jamie-foxx/104729814,Paula Abdul settles sexual assault lawsuit with ex-Idol co-worker
https://www.abc.net.au/news/2024-12-16/irish-actors-having-a-moment-in-hollywood/104721658,Winning Oscars and speaking truth: How Irish actors took over Hollywood
https://www.abc.net.au/news/2024-12-15/your-monster-review-melissa-barrera/104718206,Would you date a man or a monster? The lead in this film picks the latter
https://www.abc.net.au/news/2024-12-13/allu-arjun-arrested-stampede-india-pushpa-2-the-rule-screening/104725210,Indian star arrested after stampede at public appearance
https://www.abc.net.au/news/2024-12-13/lotr-war-of-the-rohirrim-kenji-kamiyama-review/104717342,"Lord of the Rings, but make it anime: The War of the Rohirrim is here"
https://www.abc.net.au/news/2024-12-13/critics-choice-award-nominations-2025-conclave-wicked/104716612,Critics Choice nominations 2025: Conclave and Wicked score 11 nods each
https://www.abc.net.au/news/2024-12-13/my-favourite-cake-review/104711404,Directors of this Iranian love story now banned from leaving country
https://www.abc.net.au/news/2024-12-12/piece-by-piece-review-pharrell-williams/104682492,Pharrell Williams uses Lego to tell his life story in Piece by Piece
https://www.abc.net.au/news/2024-12-10/rumours-cate-blanchett-charles-dance-review/104702276,Blanchett mocks leaders of the Western world in this surreal comedy
https://www.abc.net.au/news/2024-12-09/ruby-slippers-wizard-of-oz-barry-keoghan-sabrina-carpenter/104700832,Stolen ruby slippers worn by Judy Garland in Wizard of Oz sell for $43 million
https://www.abc.net.au/news/2024-12-09/goodrich-starring-michael-keaton-and-mila-kunis/104695364,"Keaton and Kunis bring humour, emotional punch to film on fatherhood"
https://www.abc.net.au/news/science/2024-12-08/lion-king-movie-simba-fact-fiction-pride-africa-behaviour/104624002,What The Lion King got wrong about life on the savannah
https://www.abc.net.au/news/2024-12-07/aacta-awards-robbie-williams-better-man-boy-swallows-universe/104693016,Boy Swallows Universe and Robbie Williams biopic lead 2025 AACTAs
https://www.abc.net.au/news/2024-12-05/jason-di-rosso-interview-first-film-festival/104684508,"After decades of being an ABC film critic, Jason di Rosso's first feature forces him to be vulnerable"
https://www.abc.net.au/news/2024-12-03/the-dead-dont-hurt-viggo-mortensen/104672452,Viggo Mortensen on rewriting the western with The Dead Don't Hurt
https://www.abc.net.au/news/2024-12-02/diddy-bryana-bongolan-civil-suit-luca-guadagnino-queer/104671622,Sean 'Diddy' Combs sued for allegedly dangling woman off a 17-storey balcony
https://www.abc.net.au/news/2024-12-02/caroline-lindy-your-monster-film-melissa-barrera/104648124,Caroline's boyfriend dumped her while she was being treated for cancer. She turned her rage into a movie
https://www.abc.net.au/news/2024-12-01/how-to-make-gravy-movie-paul-kelly-hugo-weaving-interview/104654220,A Christmas movie musical set in prison? Paul Kelly's How To Make Gravy gets the film treatment
https://www.abc.net.au/news/2024-11-25/wicked-ariana-grande-bob-geldof-ed-sheeran-live-aid/104643072,Damaging stereotypes or saving the hungry? Bob Geldof and Ed Sheeran face off over Band Aid
https://www.abc.net.au/news/2024-11-24/wicked-harnesses-barbies-marketing-magic-at-the-box-office/104620188,Wicked tries to harness Barbie's marketing magic in the hopes of defying gravity at the box office
https://www.abc.net.au/news/2024-11-21/nsw-priscilla-star-june-marie-bennett-died/104629232,"Outback icon known for role in cult classic Priscilla, Queen of the Desert dies aged 85"
https://www.abc.net.au/news/2024-11-21/review-wicked-ariana-grande-cynthia-erivo/104623472,Ariana Grande brings her skilful falsetto and superb comedic timing to the world of Wicked
https://www.abc.net.au/news/2024-11-21/film-rust-premieres-alec-baldwin-halyna-hutchins/104627284,"'They can't believe it': Three years after an on-set fatal shooting, Rust premieres at low-key film festival"
https://www.abc.net.au/news/2024-11-19/review-memory-jessica-chastain-peter-sarsgaard/104613392,"Jessica Chastain and Peter Sarsgaard stun in this tender, unorthodox film about the pitfalls of memory"
https://www.abc.net.au/news/2024-11-18/jake-paul-mike-tyson-netflix-yellowjackets-oscars/104613684,More than double the Australian population tuned into Tyson vs Paul but not everyone was happy
https://www.abc.net.au/news/science/2024-11-16/jaws-what-did-hollywood-get-wrong-shark-attack-humans/104538116,What Jaws got right and horribly wrong about great white sharks
https://www.abc.net.au/news/2024-11-16/daniel-monks-back-in-australia-for-melbourne-queer-film-festival/104606704,"He's starred opposite Jeff Goldblum and Emilia Clarke, but this Aussie actor is just getting started"
https://www.abc.net.au/news/2024-11-14/review-gladiator-ii/104594460,A beefed-up Paul Mescal and sharks in the Colosseum: The Gladiator sequel is here
https://www.abc.net.au/news/2024-11-14/merchant-ivory-james-ivory-first-oscar-89/104594358,"After launching the careers of Emma Thompson and Hugh Grant, this 96yo director is telling his own story"
https://www.abc.net.au/news/2024-11-12/review-the-piano-lesson/104585490,Denzel Washington recruited his wife and three children for this haunting film about family legacy
https://www.abc.net.au/news/2024-11-12/wicked-ariana-grande-production-cinematography/104586016,Fans have been waiting a decade for the Wicked movie. Here's how filmmakers recreated the Land of Oz
https://www.abc.net.au/news/2024-11-11/here-film-review-tom-hanks-robin-wright/104571956,"The newest film from Forrest Gump director has Tom Hanks, age-reversing technology and dinosaurs"
https://www.abc.net.au/news/2024-11-09/jason-reitman-saturday-night-live-movie-2024-interview/104579038,Saturday Night is a love letter to the people 'who ripped TV out of the hands of the last generation'
https://www.abc.net.au/news/2024-11-08/audrey-movie-jackie-van-beek-hannah-diviney-australian-comedy/104572204,"Inspired by Muriel's Wedding, this 'irreverent and naughty' comedy is sure to be a cult classic"
https://www.abc.net.au/news/2024-11-05/arianna-grande-and-cynthia-erivo-star-in-the-film/104562872,Ariana Grande and Cynthia Erivo star in the film adaptation of Wicked
https://www.abc.net.au/news/2024-11-05/architecture-buildings-in-pop-culture-movies-tv-shows/102510690,The hidden architectural gems in pop culture
https://www.abc.net.au/news/2024-11-05/arianna-grande-and-cynthia-erivo-star-in-the-film/104561280,Ariana Grande and Cynthia Erivo star in the film adaptation of Wicked
https://www.abc.net.au/news/2024-11-04/eric-idle-monty-python-always-look-on-the-bright-side-of-life/104550214,'We're not here forever': George Harrison's advice that Eric Idle still lives by
https://www.abc.net.au/news/2024-11-04/godzilla-70-birthday/104548564,"Happy 70th birthday, Godzilla: Tourism ambassador, Oscar winner and metaphor for environmental dread"
https://www.abc.net.au/news/2024-11-01/a-different-man-review-sebastian-stan-aaron-schimberg/104536426,"A Different Man is one of the year's finest explorations of identity, and is also bleakly funny"
https://www.abc.net.au/news/2024-10-31/gladiator-ii:-paul-mescal-inspired-by-russell/104546806,Gladiator II: Paul Mescal inspired by Russell Crowe’s Maximus
https://www.abc.net.au/news/2024-10-31/texas-chain-saw-massacre-horror-popularity-recession/104537796,Deeply disturbing and shockingly beautiful: Texas Chain Saw Massacre still resonates after 50 years
https://www.abc.net.au/news/2024-10-30/the-moogai-aboriginal-horror-movie-jon-bell-shari-sebbens/100178202,"The Moogai looks like a horror movie, but it's really about the horrors of the Stolen Generation"
https://www.abc.net.au/news/2024-10-30/saturday-night-review-jason-reitman-movie-lorne-michaels/104527810,Ever wondered how Saturday Night Live got so huge? This film takes us back to its bizarre beginnings
https://www.abc.net.au/news/2024-10-30/chauvel-cinema-sydney-paddington-saved-rent-slashed-by-council/104534438,Much-loved cinema's rent slashed by Sydney council after national chain threatens closure
https://www.abc.net.au/news/2024-10-29/teacup-tv-series-review-yvonne-strahovski/104527432,Teacup is a slightly silly horror TV show and the perfect comfort watch
https://www.abc.net.au/news/2024-10-28/interview-us-and-the-night-director-audrey-lam/104516692,"A quiet university library turns into a cosmic playground for two girls in this playful, dreamy film"
https://www.abc.net.au/news/2024-10-25/kate-winslet-movie-lee-miller-war-photographer/104512810,Meet the woman who sat in Hitler's bath and inspired Kate Winslet's latest film
https://www.abc.net.au/news/2024-10-24/interview-he-aint-heavy-director-david-vincent-smith/104506534,How far would you go to save your brother from addiction? This moving WA film explores the extremes
https://www.abc.net.au/news/2024-10-23/heath-ledger-scholarship-winner-2024-andrea-solonge-interview/104507284,Sydney actor Andrea Solonge is the winner of the 12th Heath Ledger scholarship
