link,title,annotation
https://www.webmd.com/mental-health/news/20241115/so-you-think-you-need-therapy-what-next,So You Think You Need Therapy. What Next?,1
https://www.webmd.com/depression/news/20241115/cm/experts-warn-against-diy-devices-for-mental-health,Experts Warn Against DIY Devices for Mental Health,1
https://www.webmd.com/diabetes/news/20241114/us-ranks-third-globally-for-diabetes-men-most-at-risk,"U.S. Ranks Third Globally for Diabetes, Men Most at Risk",1
https://www.webmd.com/a-to-z-guides/news/20241114/trump-picks-rfk-jr-for-secretary-of-health-and-human-services,Trump Picks RFK Jr. for Secretary of Health and Human Services,1
https://www.webmd.com/menopause/news/20241113/how-i-trained-for-a-marathon-and-killed-it-despite-menopause,How I Trained for a Marathon (and Killed It) Despite Menopause,1
https://www.webmd.com/diet/news/20241113/what-your-alcohol-preference-says-about-your-diet,What Your Alcohol Preference May Say About Your Diet,1
https://www.webmd.com/pain-management/news/20241113/cm/put-a-pin-in-it-acupuncture-for-chronic-pain,Put a Pin in It: Acupuncture for Chronic Pain,1
https://www.webmd.com/back-pain/news/20241112/online-yoga-shown-to-clinically-reduce-low-back-pain,Online Yoga Shown to Clinically Reduce Low Back Pain,1
https://www.webmd.com/obesity/news/20241112/new-guidance-for-patients-taking-glp-1-drugs-before-surgery,New Guidance for Patients Taking GLP-1 Drugs Before Surgery,1
https://www.webmd.com/healthy-aging/news/20241112/quick-at-home-test-may-be-the-best-gauge-of-health,Why This Quick At-Home Test May Be the Best Gauge of Health,1
https://www.webmd.com/a-to-z-guides/news/20241111/misdiagnosis-is-dangerous-help-your-doctor-get-it-right,Misdiagnosis Is Dangerous. Help Your Doctor Get It Right,1
https://www.webmd.com/alzheimers/news/20241111/fluctuating-cholesterol-levels-linked-dementia-risk,Fluctuating Cholesterol Levels Linked to Dementia Risk,1
https://www.webmd.com/cancer/news/20241111/fda-approves-new-immunotherapy-aggressive-leukemia,FDA Approves New Immunotherapy for Aggressive Leukemia,1
https://www.webmd.com/alzheimers/news/20241108/link-sleep-issues-dementia-risk,New Study Finds Link Between Sleep Issues and Dementia Risk,1
https://www.webmd.com/hypertension-high-blood-pressure/news/20241107/just-5-more-minutes-exercise-lower-blood-pressure,Just 5 More Minutes of Exercise Can Lower Blood Pressure,1
https://www.webmd.com/skin-problems-and-treatments/news/20241107/emrosi-new-rosacea-treatment-apprived-fda,New Rosacea Treatment Option Approved by the FDA,1
https://www.webmd.com/obesity/news/20241106/new-fda-warning-added-popular-weight-loss-drugs,New FDA Warning Added to Popular Weight Loss Drugs,1
https://www.webmd.com/sleep-disorders/news/20241106/can-new-wearable-tech-reset-your-internal-clock,Can New Wearable Tech Reset Your Internal Clock?,1
https://www.webmd.com/a-to-z-guides/news/20241105/forever-chemicals-linked-to-gut-health-and-kidney-problems,'Forever Chemicals' Linked to Gut Health and Kidney Problems,1
https://www.webmd.com/parenting/baby/news/20241101/sugar-in-kids-first-1000-days-tied-health-risks-adulthood,"Sugar in Kids' First 1,000 Days Tied to Health Risks in Adulthood",1
https://www.webmd.com/obesity/news/20241031/weight-loss-drugs-may-be-new-alternative-to-knee-replacements,Weight Loss Drugs May Be a New Alternative to Knee Replacements,1
https://www.webmd.com/cancer/lymphoma/news/20241031/fda-fast-tracks-asciminib-for-new-chronic-leukemia-patients,FDA Fast-Tracks Asciminib for New Chronic Leukemia Patients,1
https://www.webmd.com/lung/news/20241030/walking-pneumonia-is-on-the-rise-kids,Can’t Shake That Cough? Walking Pneumonia Is on the Rise,1
https://www.webmd.com/brain/news/20241029/head-shake-might-be-sign-concussion,This Familiar Gesture Might Also Be a Sign of Concussion,1
https://www.webmd.com/baby/news/20241029/marijuana-use-pregnancy-tied-kids-attention-anger-issues,"Marijuana in Pregnancy Tied to Kids' Attention, Anger Issues",1
https://www.webmd.com/a-to-z-guides/news/20241029/are-standing-desks-bad-what-office-workers-can-do,"Wait, Now Standing Desks Are Bad? What Office Workers Can Do",1
https://www.webmd.com/cold-and-flu/news/20241029/tests-virus-advice-navigating-new-flu-season,"Tests, Viruses, and Advice: Navigating the New Flu Season",1
https://www.webmd.com/women/news/20241028/fda-oks-new-drug-for-urinary-tract-infections,FDA OKs New Drug for Urinary Tract Infections,1
https://www.webmd.com/vaccines/news/20241024/cdc-recommends-people-ages-50-64-get-pneumococcal-vaccines,CDC Recommends People Ages 50 to 64 Get Pneumococcal Vaccines,1
https://www.webmd.com/cancer/news/20241024/new-drug-approved-for-advanced-stomach-cancer,New First-in-Class Drug Approved for Advanced Stomach Cancer,1
https://www.webmd.com/baby/news/20241024/pregnant-cant-sleep-heres-what-can-help,"Pregnant, Can’t Sleep? Scary Studies Won’t Help. But This Will",1
https://www.webmd.com/depression/news/20241024/duloxetine-recall-n-nitroso-duloxetine,"Over 7,000 Bottles of Antidepressant Recalled: What to Know",1
https://www.webmd.com/fitness-exercise/news/20241023/popular-ab-exercises-can-be-bad,These Popular Ab Exercises Can Be Bad for You,1
https://www.webmd.com/food-recipes/food-poisoning/news/20241023/deadly-e-coli-outbreak-mcdonalds-quarter-pounders,Deadly E. coli Outbreak Linked to McDonald’s Quarter Pounders,1
https://www.webmd.com/a-to-z-guides/news/20241022/why-scientists-are-linking-more-diseases-to-light-at-night,Why Scientists Are Linking More Diseases to Light at Night,1
https://www.webmd.com/depression/news/20241022/at-home-brain-stimulation-device-targets-depression,At-Home Brain Stimulation Device Targets Depression,1
https://www.webmd.com/cold-and-flu/news/20241020/vaccines-health-pros-want-you-know,Sick of Vaccines? Here’s What Health Pros Want You to Know,1
https://www.webmd.com/pain-management/news/20241020/listening-to-music-after-surgery-benefits,The Surprisingly Simple Act that May Help You Recover Post-Op,1
https://www.webmd.com/vaccines/news/20241018/rsv-vaccine-shows-strong-protection-for-older-adults,RSV Vaccine Shows Strong Protection for Older Adults,1
https://www.webmd.com/parkinsons-disease/news/20241018/fda-approves-new-treatment-for-advanced-parkinsons-disease,FDA Approves New Treatment for Advanced Parkinson’s Disease,1
https://www.webmd.com/heart-disease/heart-failure/news/20241017/standing-desks-dont-cut-stroke-or-heart-failure-risk,Standing Desks Don’t Cut Stroke or Heart Failure Risk,1
https://www.webmd.com/fitness-exercise/news/20241017/one-two-workouts-week-all-you-need,"No, Seriously, One or Two Workouts a Week Is All You Need",1
https://www.webmd.com/heart-disease/news/20241016/fda-cleared-medical-devices-lack-proper-vetting,"FDA-Cleared Medical Devices Lack Proper Vetting, Doctors Say",1
https://www.webmd.com/children/news/20241016/suicidal-thoughts-less-likely-in-youth-on-weight-loss-drugs,Suicidal Thoughts Less Likely in Youths on Weight Loss Drugs,1
https://www.webmd.com/covid/news/20241015/coivd-greatly-increases-diabetes-risk-kids-teens,COVID Greatly Increases Diabetes Risk in Kids and Teens,1
https://www.webmd.com/sleep-disorders/news/20241015/fixation-perfect-nights-sleep-becomes-harmful,When Fixation on a Perfect Night’s Sleep Becomes Harmful,1
https://www.webmd.com/a-to-z-guides/news/20241014/new-hemophilia-drug-helps-prevent-bleeding-episodes,New Hemophilia Drug Helps Prevent Bleeding Episodes,1
https://www.webmd.com/breast-cancer/news/20241014/new-drug-approved-for-common-type-of-breast-cancer-recurrence,New Drug Approved for Common Type of Breast Cancer Recurrence,1
https://www.webmd.com/food-recipes/food-poisoning/news/20241011/10-million-pounds-meat-recalled-listeria,Nearly 10 Million Pounds of Meat Recalled Over Listeria Concerns,1
https://www.webmd.com/cold-and-flu/news/20241011/flu-vaccines-65-plus-new-findings-on-super-shots,Flu Vaccines for 65+: New Findings on 'Super' Shots,1
https://www.webmd.com/a-to-z-guides/news/20241010/iv-fluids-short-supply-as-hurricanes-affect-two-manufacturers,IV Fluids in Short Supply as Hurricanes Affect Two Drugmakers,1
https://www.webmd.com/mental-health/addiction/news/20241010/ozempic-diabetes-risk-opioid-overdose,The Deadly Diabetes Risk You Don’t Know About,1
https://www.webmd.com/covid/news/20241009/covid-risk-heart-may-rival-heart-disease,COVID’s Risk to Heart May Rival That of Heart Disease,1
https://www.webmd.com/healthy-aging/news/20241009/your-great-grandchildren-probably-wont-live-to-100,Your Great-Grandchildren Probably Won’t Live to 100,1
https://www.webmd.com/hypertension-high-blood-pressure/news/20241008/do-you-really-have-high-blood-pressure-check-arm-position,Do You Really Have High Blood Pressure? Check Your Arm Position,1
https://www.webmd.com/balance/news/20241008/science-pet-peeves,"Small Things, Big Reactions Part 1: The Science of Pet Peeves",1
https://www.webmd.com/pain-management/news/20241008/why-ouchies-hurt-so-much,"Small Things, Big Reactions Part 2: Why Ouchies Hurt So Much",1
https://www.webmd.com/sleep-disorders/sleep-apnea/news/20241007/sleep-apnea-may-be-more-dangerous-thought,Sleep Apnea May Be Even More Dangerous Than We Thought,1
https://www.webmd.com/mental-health/addiction/news/20241007/drug-overdose-deaths-decline-for-first-time-years,Drug Overdose Deaths Decline for First Time in Years,1
https://www.webmd.com/vaccines/news/20241004/the-flu-vaccine-might-be-less-effective-this-year,The Flu Vaccine Might Be Less Effective This Year,1
https://www.webmd.com/heart-disease/news/20241004/hidden-killer-that-routine-check-ups-can-miss,The Hidden Killer That Routine Checkups Can Miss,1
https://www.webmd.com/children/vaccines/news/20241003/kindergarten-vaccine-exemptions-soar-to-new-high,Kindergarten Vaccine Exemptions Soar to New High,1
https://www.webmd.com/diet/news/20241003/what-we-still-dont-know-about-intermittent-fasting,What We Still Don’t Know About Intermittent Fasting,1
https://www.webmd.com/mental-health/news/20241002/cm/powerful-prescription-for-grief-and-illness-dance,A Powerful Prescription for Grief and Illness: Dance,1
https://www.webmd.com/lung/copd/news/20241002/dupixent-gets-fda-approval-copd,Dupixent Gets FDA Approval for COPD,1
https://www.webmd.com/breast-cancer/news/20241001/breast-cancer-risk-steadily-rising-among-young-women,Breast Cancer Risk Steadily Rising Among Young Women,1
https://www.webmd.com/alzheimers/news/20241001/why-finding-your-purpose-could-be-crucial-brain-health,Why Finding Your Purpose Could Be Crucial to Brain Health,1
https://www.webmd.com/vaccines/covid-19-vaccine/news/20240930/newborn-covid-hospitalizations-linked-to-unvaccinated-moms,Newborn COVID Hospitalizations Linked to Unvaccinated Moms,1
https://www.webmd.com/multiple-sclerosis/news/20240930/fda-approves-first-injectable-for-relapsing-progressive-ms,FDA Approves First Injectable for Relapsing and Progressive MS,1
https://www.webmd.com/cold-and-flu/news/20240930/how-experts-see-this-covid-and-flu-season-unfolding,How Experts See This COVID and Flu Season Unfolding,1
https://www.webmd.com/heart-disease/news/20240929/new-drug-promises-more-accurate-diagnosis-for-heart-disease,New Drug Promises More Accurate Diagnosis for Heart Disease,1
https://www.webmd.com/fitness-exercise/news/20240927/weekend-only-workouts-can-match-weekday-fitness-gains,Weekend-Only Workouts Can Match Weekday Fitness Gains,1
https://www.webmd.com/schizophrenia/news/20240927/fda-approves-revolutionary-schizophrenia-drug,FDA Approves Revolutionary Schizophrenia Drug,1
https://www.webmd.com/mental-health/addiction/news/20240926/ozempic-may-lower-risk-of-opioid-overdose-what-to-know,Ozempic May Lower Risk of Opioid Overdose: What to Know,1
https://www.webmd.com/children/news/20240926/fda-oks-second-treatment-for-rare-deadly-genetic-disorder,"FDA OKs Second Treatment for Rare, Deadly Genetic Disorder",1
https://www.webmd.com/food-recipes/food-poisoning/news/20240926/boars-head-listeria-outbreak-results-in-tenth-death,Boar’s Head Listeria Outbreak Results in 10th Death,1
https://www.webmd.com/a-to-z-guides/news/20240925/nearly-1-in-3-us-adults-may-have-low-iron-levels,Nearly 1 in 3 U.S. Adults May Have Low Iron Levels,1
