link,title,content,author,date
https://www.rappler.com/science/life-health/novavax-vaccine-51-percent-efficacy-south-african-variant/,Novavax vaccine shows 51% efficacy against South African variant – study,"Novavax Inc’s COVID-19 vaccine had efficacy of 51% against infections caused by the South African variant among people who were HIV negative, and 43% in a group that included people who were HIV positive, according to a new analysis published on Wednesday, May 5.
The variant, known as B.1.351, carries mutations that threaten the efficacy of COVID-19 vaccines, several studies have shown. Most vaccine makers, including Novavax, are testing versions of their vaccines to protect against emerging variants.
The Novavax post-hoc analysis was published in the New England Journal of Medicine along with full data from the company’s trial in South Africa, which included nearly 2,700 volunteers who had not been previously infected with the coronavirus.
Results announced in January showed efficacy of 60.1% against symptomatic COVID-19 in the South African trial looking at a mixture of the original virus and the South African variant among those who were HIV-negative. Efficacy was 49.4% among a mixed group of HIV positive and HIV negative participants.
The study also showed that prior infection with an earlier version of the virus did not reduce the risk of COVID-19 caused by the South African variant among people who got placebo shots.
The average age of trial volunteers was 32. Most cases were mild-to-moderate.
The study did not provide data on efficacy of the Novavax vaccine in preventing severe disease or hospitalization, “one of the most important factors in determining the usefulness of a vaccine,” said Dr Peter English, a retired consultant in communicable disease control and former chair of the British Medical Association’s Public Health Medicine Committee.
“Most vaccines are less effective at preventing mild disease than they are at preventing severe disease; so this vaccine could turn out to be much more effective at preventing hospital admissions and deaths – we simply don’t know, yet,” said English, who was not involved in the study.
The trial’s main goals were to test how the vaccine performed in people who were HIV negative, as well as those who were HIV positive and medically stable. Among those evaluated, 94% were HIV negative and 6% were HIV positive.
John Moore, a professor of microbiology and immunology at Weill Cornell Medical College in New York who was not involved in the study, said he is not surprised efficacy was lower among volunteers with HIV, a virus that attacks the immune system. Studying them in South Africa makes sense because they represent a significant proportion of the population there.",Reuters,"May 6, 2021 9:05 AM PHT"
https://www.rappler.com/world/global-affairs/who-experts-voice-very-low-confidence-in-some-sinopharm-vaccine-data/,WHO experts voice ‘very low confidence’ in some Sinopharm vaccine data,"WHO experts have voiced “very low confidence” in data provided by Chinese state-owned drugmaker Sinopharm on its COVID-19 vaccine regarding the risk of serious side-effects in some patients, but overall confidence in its ability to prevent the disease, a document seen by Reuters shows.
There was no immediate reply from the World Health Organization to a query about any concerns linked to the Sinopharm vaccine, BBIBP-CorV. In Beijing, Sinopharm was not immediately reachable for comment outside working hours.
The “evidence assessment” document was prepared by the WHO’s Strategic Advisory Group of Experts (SAGE) for its review scheduled this week of the Sinopharm shot, authorized by 45 countries and jurisdictions for use in adults, with 65 million doses administered. The experts review evidence and give recommendations on policy and dosages associated with a vaccine.
The document includes summaries of data from clinical trials in China, Bahrain, Egypt, Jordan and the United Arab Emirates.
Vaccine efficacy in multi-country Phase 3 clinical trials was 78.1% after two doses, the document said. This was a slight drop from 79.34% announced previously in China.
“We are very confident that 2 doses of BBIBP-CorV are efficacious in preventing PCR confirmed COVID19 in adults (18-59 years),” the document said.
But it added: “Analysis of safety amongst participants with comorbidities (was) limited by the low number of participants with comorbidities (other than obesity) in the Phase 3 trial.”
Among “evidence gaps”, it cited data on protection against severe disease, duration of protection, safety for use in pregnant women and in older adults and identification/evaluation of rare adverse events through post-authorization safety monitoring.
“We have very low confidence in the quality of evidence that the risk of serious adverse events following one or two doses of BBIBP-CorV in older adults (≥60 years) is low,” it said.
“We have very low confidence in the quality of evidence that the risk of serious adverse events in individuals with comorbidities or health states that increase risk for severe COVID-19 following one or two doses of BBIBP-CorV is low,” it added.
The SAGE analysis was prepared as a WHO technical advisory group currently reviews the vaccine for an emergency use approval, which would not only pave the way for its use in the global COVAX vaccine sharing platform but also provide a crucial international endorsement for a vaccine developed in China.
A WHO spokesman said that a decision on the listing was not expected on Wednesday.",Reuters,"May 5, 2021 7:41 PM PHT"
https://www.rappler.com/world/europe/european-union-regulator-begins-real-time-review-sinovac-may-2021/,EU regulator begins real-time review of Sinovac’s COVID-19 vaccine,"Europe’s medicines regulator said on Tuesday, May 4, it has started a real-time review of Sinovac’s COVID-19 vaccine, based on preliminary results from animal and human trials that suggested the vaccine produces an immune response against the coronavirus.
Data on the vaccine, COVID-19 Vaccine (Vero Cell) Inactivated, will be assessed as they are made available to help speed up potential approvals, the European Medicines Agency (EMA) said.
This is the first Chinese vaccine the EMA is studying in real-time, and the fourth COVID-19 vaccine under such a review, including those from CureVac, Novavax Inc and Russia’s Sputnik V.
Sinovac’s vaccine has shown efficacy rates between 50% and 90% in different studies and is currently authorized for use in China, Indonesia, Brazil and Turkey.
The vaccine contains inactivated or dead versions of the SARS-CoV-2 virus to help the human body’s immune system make antibodies.
In early April, Sinovac said its third production plant for its vaccine, branded CoronaVac in some regions, was ready, doubling its annual capacity to 2 billion doses. The firm said more than 200 million doses of Sinovac’s vaccine have been delivered globally.
Rolling reviews are aimed at speeding up the approval process by allowing researchers to submit findings in real-time before final trial data is available.",Reuters,"May 4, 2021 6:59 PM PHT"
https://www.rappler.com/science/life-health/are-chemicals-shrinking-penis-depleting-sperm/,Are chemicals shrinking your penis and depleting your sperm?,"A doomsday scenario of an end to human sperm production has been back in the news recently, now with the added threat of shrinking penises.
Professor Shanna Swan, a US epidemiologist who studies environmental influences on human development, recently published a new book called Countdown.
In it, she suggests sperm counts could reach zero by 2045, largely owing to the impact of a range of environmental pollutants used in manufacturing everyday products: phthalates and bisphosphenol A (BPA) from plastics, and per- and poly-fluoroalkyl substances (PFAS) used, for example, in waterproofing. Under this scenario, she says, most couples wanting to conceive would need to rely on assisted reproductive technologies.
She has also warned these chemicals are shrinking penis size.
Such extraordinary claims require extraordinary evidence. I would argue the evidence is not strong enough.
Epidemiologists find associations between disease and potential contributing factors, like lung cancer and smoking. But their work can’t identify the causes of disease — just because two things are associated doesn’t mean one is causing, or caused by, the other.
An article written by environmental activist Erin Brockovich in The Guardian in March leads by referring to “hormone-disrupting chemicals that are decimating fertility.” But causation is far from established.
It’s reasonable to expect chemicals that affect hormone function in our bodies, like BPA and PFAS, could affect reproduction in males and females, given available evidence. But we don’t have irrefutable proof.
In 2017, Swan and several colleagues published an exhaustive review study showing an apparent drop in men’s sperm counts of 59.3% between 1973 and 2011. This research informs the arguments Swan makes in Countdown and those we’ve seen in the media.
What’s not often mentioned is the fact the researchers only observed a decline in sperm count in groups of men from North America, Europe, Australia, and New Zealand, but not in groups of men from South America, Asia, or Africa.
When Swan and her colleagues combined the data from all countries, they saw a decline because the studies of “Western” men outweigh those of men elsewhere (in the number of studies and participants).
Swan and her colleagues worked hard to avoid bias when conducting their study. But selection bias (related to how study participants are chosen), publication bias (resulting from researchers’ tendency to report only observations they think will be of interest) and other limitations of the original work used as the basis for their investigation could be influencing the results of the larger study.
Many studies from different parts of the world show declining sperm counts, which is concerning, but we don’t fully understand the reasons for the apparent decline. Blaming chemicals in the environment overlooks other important factors such as chronic disease, diet, and obesity, which people can act on to improve their fertility.
Swan’s 2017 study boils down to a straight descending line drawn between sperm counts of groups of men studied at different times between 1973 and 2011.
Just because a straight line can be drawn through the data, this doesn’t justify extrapolation of that line beyond its earliest and latest data points. It’s unscientific to assume trends in data exist outside the range of observations.
We know sperm counts of men in the early 1940s were around 113 million sperm per ml of semen, not the roughly 140 million/ml you get from extrapolating backwards from Swan’s research. Concluding sperm counts will reach zero in 2045, based on extrapolating forward from the available data, is just as likely to be incorrect.
When Swan told news website Axios “If you look at the curve on sperm count and project it forward” she was encouraging unjustifiable and unscientific interpretation of her data — even though she acknowledged it was “risky” to extrapolate in this way. Unfortunately this caution is too often unmentioned.
For example, Brockovich writes: “That would mean no babies. No reproduction. No more humans.” That’s hyperbole. It’s just not science.
Claims of shrinking penises are obvious clickbait. But only a single study, of 383 young men from the Veneto region in northeastern Italy, links men’s penis size to the types of chemicals Swan attributes to declining sperm counts.
Within Veneto there are geographic zones with varied levels of PFAS contamination. A group of 212 men who live in areas with high or intermediate PFAS exposure and have high levels of these chemicals in their bodies, had an average penis length of 8.6cm, about 10% lower than the average of a group of 171 men from an area without exposure (9.7cm).
But a few features of this study affect the reliability of the observations and whether we can generalize them to other populations.
And from a semantic perspective, for penises to be “shrinking” they must be getting shorter over time, on either an individual or population basis. I cannot find any reports of men’s penises shortening as a consequence of environmental pollution. Available data don’t suggest a decline in penis size over the past few decades.
While environmental pollution is a pressing concern, the evidence suggests the catastrophic collapse of human reproduction and accompanying penis shrinkage is thankfully a pretty unlikely prospect. – The Conversation|Rappler.com
Tim Moss is an Adjunct Associate Professor, Department of Obstetrics and Gynaecology, Monash University.
This piece was originally published in The Conversation under a Creative Commons license.
Loved this read? Keep stories like this going. Support independent journalism with Rappler+.
Got comments, questions, or insights about this story? Download the Rappler Communities app for iOS, Android, or web, tap the Community tab, and join any of our chat rooms. See you there!",Tim Moss,"May 4, 2021 9:17 AM PHT"
https://www.rappler.com/science/life-health/risk-from-virus-variants-remains-after-first-pfizer-covid-19-vaccine-uk-study/,"Risk from virus variants remain after first Pfizer COVID-19 vaccine, UK study finds","A single dose of Pfizer’s coronavirus vaccine may not generate a sufficient immune response to protect against dominant new variants, except in people who have already been infected with COVID-19, according to a UK study published on Friday, April 30.
The Imperial College-led study, which looked at immune responses among healthcare workers in Britain after their first dose of the Pfizer shot, found that those who had previously had mild or asymptomatic infection had enhanced protection against more infectious mutated variants that emerged in Britain and South Africa.
But the immune response after a first dose of the shot was weaker in people who had not previously been infected, potentially leaving them at risk from such variants, researchers leading the work said.
“This study highlights the importance of getting second doses of the vaccine rolled out to protect the population,” said Rosemary Boyton, a professor of immunology and respiratory medicine at Imperial who co-led the study.
“People who have had their first dose of vaccine and who have not previously been infected with SARS-CoV-2 are not fully protected against the circulating ‘variants of concern’.”
The research, published in the journal Science, analyzed blood samples for the presence and levels of immunity against the original strain of SARS-CoV-2 as well as the so-called UK variant, known as B117, and another known as B1351 that emerged in South Africa.
It found that, after a first dose of the Pfizer vaccine, a boosted immune response in the shape of T-cells, B-cells and neutralizing antibodies was associated with prior infection.
In people who had not had COVID-19, however, a single vaccine dose produced lower levels of neutralizing antibodies against the original virus and its mutant variants.
Danny Altmann, an Imperial professor of immunology who co-led the study, said this meant there would be a “window of vulnerability” for people between their first and second doses.",Reuters,"May 1, 2021 9:50 AM PHT"
https://www.rappler.com/world/global-affairs/who-gives-emergency-use-listing-moderna-covid-19-vaccine/,WHO gives emergency use listing to Moderna’s COVID-19 vaccine,"The World Health Organization has listed Moderna’s COVID-19 vaccine for emergency use, the agency said on Friday, April 30, the 5th to be given the status meant to expedite countries’ own approval of shots.
“The objective is to make medicines, vaccines and diagnostics available as rapidly as possible to address the emergency,” the WHO said in a statement.
WHO Assistant Director-General Mariangela Simao said on Friday it was important to have more vaccines available because of supply problems for other shots, including from India, a main source of vaccines for the global COVAX vaccine sharing program. India has restricted exports because of a crisis of infections.
Moderna announced this week an expansion plan for its production network to boost its capacity to up to 3 billion doses in 2022.
The WHO’s Strategic Advisory Group of Experts on Immunization (SAGE) already in January had recommended Moderna’s vaccine for all age groups 18 and above.
Pfizer and its German partner BionTech’s shot, also an mRNA vaccine like Moderna’s, was the first vaccine to get a WHO emergency use listing in the final hours of 2020.
Since then, the WHO has added vaccines from Astrazeneca-SK Bio, Serum Institute of India, and Johnson & Johnson vaccines to the list.
The Geneva-based health organization is still considering COVID-19 vaccines from Sinopharm and Sinovac following an extended review, with decisions due by the end of next week.",Reuters,"May 1, 2021 8:00 AM PHT"
https://www.rappler.com/science/life-health/pfizer-begins-export-united-states-made-covid-19-shots-first-doses-sent-mexico/,"Pfizer begins export US-made COVID-19 shots, first doses sent to Mexico","Pfizer Inc’s shipment of COVID-19 vaccine to Mexico this week includes doses made in its US plant, the first of what are expected to be ongoing exports of its shots from the United States, a source familiar with the matter told Reuters on Thursday, April 29.
The vaccine shipment, produced at Pfizer’s Kalamazoo, Michigan plant, marks the first time the drugmaker has delivered abroad from US facilities after a Trump-era restriction on dose exports expired at the end of March, the source said.
The US government has been under mounting pressure in recent weeks to provide surplus vaccines to other nations desperately in need as it makes swift progress vaccinating its own residents. Many countries where the virus is still rampant are struggling to acquire vaccine supplies to help tame the pandemic.
Wealthy governments have been trying to stock up on COVID-19 shots from Pfizer and Moderna Inc because of their extremely high efficacy and after safety concerns and production problems temporarily sidelined vaccines from AstraZeneca Plc and Johnson & Johnson.
Pfizer has shipped more than 10 million doses to Mexico so far, becoming its largest supplier of COVID-19 vaccine.
Pfizer and German partner BioNTech SE have been supplying other countries with doses from its main European production plant in Belgium.
Mexico’s health ministry said it is receiving 2 million doses from Pfizer this week. It has received more than a million doses from Belgium since Wednesday and expects around another million this week. Reuters could not confirm if all the remaining Pfizer doses would come from Michigan.
Pfizer will use extra capacity in its US facilities to deliver shots abroad while continuing to meet its commitment to supply the United States, the source said, adding that the drugmaker will also make shipments from Belgium.
Pfizer has said it will be making up to 25 million shots each week in the United States by mid-year, which is more than it needs to meet its commitment to deliver 300 million doses to the United States by the end of July.
The company expects to produce as many as 2.5 billion vaccine doses in 2021 and already has agreements to supply more than a billion to governments around the world.
A deal Pfizer signed with the White House last year had barred it from shipping doses made in the United States to other countries until after March 31, according to the source and a US official, who declined to be named because he was not authorized to speak to the press.
The US vaccination campaign has been among the quickest and most successful in the world, with nearly 240 million shots administered to more than 140 million residents so far, according to federal data updated on Thursday.
The White House on Monday, April 26, said it would export up to 60 million doses of AstraZeneca’s COVID-19 vaccine that have been made in a US facility to countries in need.
Officials said on Monday the United States no longer anticipates needing the AstraZeneca vaccine to meet its goal of having enough shots for all Americans by summer.
The US government on Sunday said it will immediately ship raw materials for COVID-19 vaccines, medical equipment and protective gear to India, which has become the latest epicenter of the pandemic with its health system on the brink of collapse. It has not yet promised finished vaccine shipments to India.",Reuters,"Apr 30, 2021 12:52 PM PHT"
https://www.rappler.com/world/global-affairs/moderna-boosting-covid-19-vaccine-making-capacity-targets-in-2022/,"Moderna boosting COVID-19 vaccine-making capacity, targets up to 3 billion shots in 2022","Moderna Inc said on Thursday, April 29, it is boosting manufacturing capacity for its COVID-19 vaccine and expects to make up to 3 billion doses in 2022, more than twice its previous forecast.
It also said it is increasing its expectations for 2021 vaccine production to between 800 million and 1 billion shots, raising the bottom of its range from 700 million.
The final number of inoculations will depend on how many are lower-dose formulations for boosters and immunizations for children. Moderna shots currently deploy 100 micrograms of vaccine substance but some future shots may use only 50 micrograms.
“As we look forward to next year, we just see so much need for primary vaccine, we are hearing it all over the world, and also boosters,” Moderna President Stephen Hoge said in an interview.
“So depending upon… how much the ordering that happens is third doses or pediatric doses at 50 micrograms, we could see up to 3 billion doses,” he added. Moderna had previously said it expected to make 1.4 billion shots in 2022.
Moderna also said new data suggests its shots can be stored safely for up to 3 months at refrigerator temperatures, making it easier to get them to hard to reach areas that may not have access to freezers. “That might be a breakthrough that really matters in 2022 in Africa and across lower and middle income countries,” Hoge said.
Wealthy governments have been trying to stock up on COVID-19 shots from Moderna and Pfizer Inc/BioNTech SE after safety concerns and production problems temporarily sidelined vaccines from AstraZeneca Plc and Johnson & Johnson.
But even as rich countries speed up their vaccine rollouts, other parts of the world are facing sharp upticks in cases and struggling to acquire needed shots.
India has recorded more than 300,000 cases each day and more than 2,000 deaths in the past week. Fewer than 10% of its more than 1.3 billion citizens have received one dose and only around 20 million are fully inoculated against the virus.
Moderna expects to double output at a drug substance plant in Switzerland run by Lonza Group AG and boost production in a Spain-based facility owned by Laboratorios Farmaceuticos ROVI SA more than two-fold. US plants will also raise output by more than 50%.
Moderna’s two-dose vaccine uses messenger-RNA technology that programs cells to build immunity to the novel coronavirus.
The US drugmaker said it would begin making investments this year and that production boosts would start in late 2021 and carry into early 2022.
Moderna said it is in advanced talks for additional deals with other manufacturers to help make its shots. Moderna earlier this month announced shot production deals with Sanofi SA and Catalent Inc.
The company would need regulatory sign-off to start shipping vaccine at the higher, refrigerator-level temperatures.
So far, Johnson & Johnson and AstraZeneca have been the only major global drugmakers with authorized COVID-19 shots that can be stored without a freezer.
Both companies have faced production problems and reports of severe side effects that have slowed uptake of their vaccines.
Moderna Inc said on Wednesday the US government had agreed to increase the contract for the company’s COVID-19 vaccine by $236 million to roughly $1.25 billion, to include additional costs related to the shot’s studies.",Reuters,"Apr 29, 2021 2:03 PM PHT"
https://www.rappler.com/science/life-health/how-covid-19-pandemic-damaging-children-vision/,How the COVID-19 pandemic is damaging children’s vision,"Eye doctors had planned to celebrate 2020 as the year of vision (as in seeing 20/20). Instead, it will be known as the year that worsened the world’s vision for decades to come. Scientists are attributing this latest health issue — one that is hidden in plain sight — to the pandemic.
Rates of myopia, also known as nearsightedness or shortsightedness, have been increasing worldwide for decades. Half of the world’s population is predicted to be myopic by 2020.
The length of time children spend viewing digital screens has been exacerbated by a massive increase in remote schooling, directly contributing to further increases in childhood myopia. Home-schooled children of the COVID-19 era are at risk of becoming the visually compromised population of tomorrow.
A recent study of more than 120,000 children in China demonstrated that six- to eight-year-olds who were in lockdown for the first six months of 2020 are more myopic than their counterparts from previous years.
For a child with myopia, distance vision is blurry while near vision remains clear. In the past, the increase in myopia diagnoses from year to year was given little thought, since it was correctable with glasses or contact lenses. However, eye-care professionals now know that the younger a child becomes myopic, the higher their prescription may eventually become, and high prescriptions are bad news for eyes.
There is an established link between high myopia and increased lifelong risk of devastating eye diseases. Someone who has a prescription of more than six corrective units, or diopters, (a prescription of -6.00) has a 90% likelihood of being visually impaired by the age of 75.
A number of eye conditions are more prevalent in highly myopic adults including cataract, glaucoma, retinal detachment, retinal degeneration, and other ocular diseases that can have a lifelong impact on their vision. These complications typically happen in later life, so concern for children may seem irrelevant or premature. However, there are other more immediate effects of high prescriptions.
A child or teenager with a fairly high prescription will be visually debilitated when not wearing their glasses or contacts, making them totally dependent on their vision correction. As an example, someone who has 10 diopters of myopia sees anything beyond half an arm’s length as blurred. And don’t think that laser vision correction will save the day once they’re old enough. That degree of myopia may leave them ineligible or subject to a less successful outcome.
The question then turns to what causes myopia in the first place, and what can be done about its onset and progression.
The biggest factor that can’t be changed is parental myopia. A child is extremely likely to become myopic if both parents are myopic.
One factor that is modifiable is the amount of time children spend on “near tasks,” those that involve viewing things closer than 40 centimeters from their eyes.
Extended periods of time spent focused on short distances is contributing to myopia increases. Digital screens have been targeted as the reason, but is it the electronic display itself or that a child holds a tablet or phone very close for extended periods? While there is some debate, the short focusing distance is the more likely culprit.
Even with the digital onslaught, all is not lost. Parents and caregivers can help prevent children from becoming nearsighted and slow down the rate at which the condition progresses.
Simply spending more time outside can delay the onset of myopia. Direct sunlight plays a part, as well as the long-range focusing while playing outdoors. Restricting screen time is an option with optometrist-endorsed recommendations relating to screen times for children.
For children schooled at home where limits are not practical, ensure that the screen is not being held or positioned too close to a child, encourage regular breaks and use the 20-20-20 rule: look 20 feet (seven meters) away every 20 minutes for 20 seconds. Some researchers have found that children who go to bed later are more likely to be myopic — an added incentive for parents who are looking for reasons to call it a night.
A child’s myopia usually continues to progress until around the age of 16, but about 10% of myopic patients’ vision keeps worsening into their early 20s.
Many options exist for vision correction, but more importantly, there are an increasing number of options available to slow down the progression of myopia and reduce the risk of developing sight-threatening complications in later life. They range from contact lenses and glasses specifically designed to slow down myopia progression to precisely formulated eye drops.
These can be discussed with your eye-care practitioner, who will recommend the best path based on each child.
More than anything else, do not assume a child can see well. There is no substitution for an examination with an eye-care professional. The pandemic has already caused widespread hardship. By acting now, parents can minimize its impact on the vision and ocular health of generations to come. – The Conversation|Rappler.com
Debbie Jones is a Clinical Professor, School of Optometry & Vision Science, and a Clinical Scientist, Center for Ocular Research & Education (CORE), University of Waterloo.
Kate Gifford is a Visiting Research Fellow in Optometry and Vision Science, Queensland University of Technology.
This piece was originally published in The Conversation under a Creative Commons license.
Loved this read? Keep stories like this going. Support independent journalism with Rappler+.
Got comments, questions, or insights about this story? Download the Rappler Communities app for iOS, Android, or web, tap the Community tab, and join any of our chat rooms. See you there!",Debbie Jones,"Apr 28, 2021 10:54 AM PHT"
https://www.rappler.com/science/life-health/disruptions-immunization-put-millions-children-risk/,Disruptions to immunization put millions of children at risk – UN,"Millions of children whose immunizations have been disrupted by the COVID-19 pandemic, especially in Africa, are now at risk from life-threatening diseases such as measles, polio, yellow fever, and diphtheria, UN health agencies warned on Monday, April 26.
Gaps in vaccination coverage have led to serious measles outbreaks in Pakistan and Yemen, the agencies said, and are likely to lead to future epidemics as more regular childhood vaccinations are missed.
“Gaps in vaccination coverage are already having grave, real world consequences,” said the World Health Organization’s (WHO) chief Tedros Adhanom Ghebreyesus at a virtual briefing in which he also announced a new global immunization strategy.
The strategy aims to reduce by half the number of so-called “zero-dose” children receiving no inoculations from 20 million to 10 million, among other steps.
The WHO director of immunization Kate O’Brien told the same briefing such measures could avert up to 50 million deaths by 2030.
Compared to 2020, some progress has been made in restoring routine vaccinations disrupted by the pandemic. But more than a third of the 135 countries that responded to a WHO survey said they were still experiencing difficulties.
“Even before the pandemic, there were worrying signs that we were beginning to lose ground in the fight against preventable child illness, with 20 million children already missing out on critical vaccinations,” Henrietta Fore, executive director of the UN children’s fund UNICEF, said in a joint statement with the WHO and the GAVI vaccines alliance.
She said the pandemic had “made a bad situation worse.”
The WHO survey found that at least 60 mass immunization campaigns in 50 countries were currently on hold, putting around 228 million people, mostly children, at risk from preventable serious diseases. More than half the affected countries are in Africa.
Immunization programs against measles – one of the world’s most contagious diseases – account for 23 of the postponed campaigns, affecting around 140 million people.",Reuters,"Apr 27, 2021 9:37 AM PHT"
https://www.rappler.com/science/life-health/no-male-or-female-brain-scientists-study-weaker-evidence-sex-differences/,"You don’t have a male or female brain – the more brains scientists study, the weaker the evidence for sex differences","Everyone knows the difference between male and female brains. One is chatty and a little nervous, but never forgets and takes good care of others. The other is calmer, albeit more impulsive, but can tune out gossip to get the job done.
These are stereotypes, of course, but they hold surprising sway over the way actual brain science is designed and interpreted. Since the dawn of MRI, neuroscientists have worked ceaselessly to find differences between men’s and women’s brains. This research attracts lots of attention because it’s just so easy to try to link any particular brain finding to some gender difference in behavior.
But as a neuroscientist long experienced in the field, I recently completed a painstaking analysis of 30 years of research on human brain sex differences. And what I found, with the help of excellent collaborators, is that virtually none of these claims has proven reliable.
Except for the simple difference in size, there are no meaningful differences between men’s and women’s brain structure or activity that hold up across diverse populations. Nor do any of the alleged brain differences actually explain the familiar but modest differences in personality and abilities between men and women.
My colleagues and I titled our study “Dump the Dimorphism” to debunk the idea that human brains are “sexually dimorphic.” That’s a very science-y term biologists use to describe a structure that comes in two distinct forms in males and females, such as antlers on deer or the genitalia of men and women.
When it comes to the brain, some animals do indeed exhibit sexual dimorphism, such as certain birds whose brains contain a song-control nucleus that is six times larger in males and is responsible for male-only courtship singing. But as we demonstrate in our exhaustive survey, nothing in human brains comes remotely close to this.
Yes, men’s overall brain size is about 11% bigger than women’s, but unlike some songbirds, no specific brain areas are disproportionately larger in men or women. Brain size is proportional to body size, and the brain difference between sexes is actually smaller than other internal organs, such as the heart, lungs and kidneys, which range from 17% to 25% larger in men.
When overall size is properly controlled, no individual brain region varies by more than about 1% between men and women, and even these tiny differences are not found consistently across geographically or ethnically diverse populations.
Other highly touted brain sex differences are also a product of size, not sex. These include the ratio of gray matter to white matter and the ratio of connections between, versus within, the two hemispheres of the brain. Both of these ratios are larger in people with smaller brains, whether male or female.
What’s more, recent research has utterly rejected the idea that the tiny difference in connectivity between left and right hemispheres actually explains any behavioral difference between men and women.
Still, “sexual dimorphism” won’t die. It’s a zombie concept, with the latest revival using artificial intelligence to predict whether a given brain scan comes from a man or woman.
Computers can do this with 80% to 90% accuracy except, once again, this accuracy falls to 60% (or not much better than a coin flip) when you properly control for head size. More troublesome is that these algorithms don’t translate across populations, such as European versus Chinese. Such inconsistency shows there are no universal features that discriminate male and female brains in humans – unlike those deer antlers.
Neuroscientists have long held out hope that bigger studies and better methods would finally uncover the “real” or species-wide sex differences in the brain. But the truth is, as studies have gotten bigger, the sex effects have gotten smaller.
This collapse is a telltale sign of a problem known as publication bias. Small, early studies which found a significant sex difference were likelier to get published than research finding no male-female brain difference.
We must be doing something right, because our challenge to the dogma of brain sex has received pushback from both ends of the academic spectrum. Some have labeled us as science “deniers” and deride us for political correctness. On the other extreme, we are dismissed by women’s health advocates, who believe research has overlooked women’s brains – and that neuroscientists should intensify our search for sex differences to better treat female-dominant disorders, such as depression and Alzheimer’s disease.
But there’s no denying the decades of actual data, which show that brain sex differences are tiny and swamped by the much greater variance in individuals’ brain measures across the population. And the same is true for most behavioral measures.
[Deep knowledge, daily. Sign up for The Conversation’s newsletter.]
About a decade ago, teachers were urged to separate boys and girls for math and English classes based on the sexes’ alleged learning differences. Fortunately, many refused, arguing the range of ability is always much greater among boys or among girls than between each gender as a group.
In other words, sex is a very imprecise indicator of what kind of brain a person will have. Another way to think about it is every individual brain is a mosaic of circuits that control the many dimensions of masculinity and femininity, such as emotional expressiveness, interpersonal style, verbal and analytic reasoning, sexuality, and gender identity itself.
Or, to use a computer analogy, gendered behavior comes from running different software on the same basic hardware.
The absence of binary brain sex features also resonates with the increasing numbers of people who identify as nonbinary, queer, nonconforming or transgender. Whatever influence biological sex exerts directly on human brain circuitry is clearly not sufficient to explain the multidimensional behaviors we lump under the complex phenomenon of gender.
Rather than “dimorphic,” the human brain is a sexually monomorphic organ – much more like the heart, kidneys and lungs. As you may have noticed, these can be transplanted between women and men with great success. – The Conversation | Rappler.com
Lise Eliot is a Professor of Neuroscience at the Rosalind Franklin University of Medicine and Science.
This article is republished from The Conversation under a Creative Commons license. Read the original article.
Loved this read? Keep stories like this going. Support independent journalism with Rappler+.
Got comments, questions, or insights about this story? Download the Rappler Communities app for iOS, Android, or web, tap the Community tab, and join any of our chat rooms. See you there!",Lise Eliot,"Apr 25, 2021 10:00 AM PHT"
