link,title
https://businessmirror.com.ph/2024/10/10/nobel-prize-in-chemistry-honors-3-scientists-who-used-ai-to-design-proteins-lifes-building-blocks/,Nobel Prize in chemistry honors 3 scientists who used AI to design proteins — life’s building blocks
https://businessmirror.com.ph/2024/10/10/philhealth-unveils-expanded-benefits-to-support-filipinos/,PhilHealth unveils expanded benefits to support Filipinos
https://businessmirror.com.ph/2024/10/10/bdo-drives-expansion-of-phls-top-hospital-for-better-healthcare/,BDO drives expansion of PHL’s top hospital for better healthcare
https://businessmirror.com.ph/2024/10/10/advanced-surgical-approach-saves-patient-with-giant-brain-aneurysm-at-makatimed/,Advanced Surgical Approach Saves Patient with Giant Brain Aneurysm at MakatiMed
https://businessmirror.com.ph/2024/10/10/icanserve-foundation-hosts-breast-cancer-survivorship-and-supportive-care-workshop/,ICanServe Foundation hosts breast cancer survivorship and supportive care workshop
https://businessmirror.com.ph/2024/10/10/makati-city-residents-employees-receive-monitoring-kits-for-diabetes-hypertension/,"Makati City residents, employees receive monitoring kits for diabetes, hypertension"
https://businessmirror.com.ph/2024/10/10/rhea-generics-takes-the-lead-in-providing-affordable-world-class-medicines-for-filipinos/,"RHEA Generics takes the lead in providing affordable, world-class medicines for Filipinos"
https://businessmirror.com.ph/2024/10/07/philhealth-unveils-expanded-healthcare-benefits-to-support-filipinos/,PhilHealth unveils expanded healthcare benefits to support Filipinos
https://businessmirror.com.ph/2024/10/03/cough-medicine-brand-conducts-cough-awareness-seminar-for-barangay-health-workers/,Cough medicine brand conducts cough awareness seminar for barangay health workers
https://businessmirror.com.ph/2024/10/03/empowering-confidence-the-good-derma-and-its-commitment-to-filipino-skin-and-health-wellness/,EMPOWERING CONFIDENCE | The Good Derma and its commitment to Filipino skin and health wellness
https://businessmirror.com.ph/2024/10/03/megaworld-lifestyle-malls-to-bring-the-medical-city-to-boracay-newcoast/,Megaworld Lifestyle Malls to bring The Medical City to Boracay Newcoast
https://businessmirror.com.ph/2024/10/03/medical-community-backs-reinstatement-of-school-based-hpv-immunization-program/,Medical community backs reinstatement of school-based HPV immunization program
https://businessmirror.com.ph/2024/10/03/bridging-digital-divide-to-help-increase-family-planning-awareness-study/,Bridging digital divide to help increase family planning awareness–study
https://businessmirror.com.ph/2024/10/03/doh-to-expedite-procurement-of-flu-vaccines-as-flu-season-continues/,DOH to expedite procurement of flu vaccines as flu season continues
https://businessmirror.com.ph/2024/09/12/philhealth-outpatient-program-piloted-for-49-health-units-in-quezon/,PhilHealth outpatient program piloted for 49 health units in Quezon
https://businessmirror.com.ph/2024/09/12/tmc-south-luzons-ceo-bags-ceo-of-the-year-award-gold-winner-at-hma/,TMC South Luzon’s CEO bags CEO of the Year Award-Gold Winner at HMA
https://businessmirror.com.ph/2024/09/12/why-women-and-everyone-else-are-getting-vaccinated-against-hpv/,"Why Women, and Everyone Else, Are Getting Vaccinated Against HPV"
https://businessmirror.com.ph/2024/09/12/doh-advises-public-to-take-proactive-measures-against-flu-like-diseases/,DOH advises public to take proactive measures against flu-like diseases
https://businessmirror.com.ph/2024/09/12/living-a-quality-life-despite-diabetes-is-achievable-experts/,Living a quality life despite diabetes is achievable–experts
https://businessmirror.com.ph/2024/09/11/cheska-and-kendra-kramer-champion-open-dialogue-on-cervical-cancer-awareness/,Cheska and Kendra Kramer champion open dialogue on cervical cancer awareness
https://businessmirror.com.ph/2024/09/09/sante-barley-max-a-kilo-of-vegetable-nourishment-in-every-glass/,Sante Barley Max: a kilo of vegetable nourishment in every glass
https://businessmirror.com.ph/2024/09/07/increases-in-health-benefits-highest-in-priority-philhealth/,Increases in health benefits highest in priority – PhilHealth
https://businessmirror.com.ph/2024/09/05/digital-mindset-crucial-for-patient-safety-expert-says/,"Digital mindset crucial for patient safety, expert says"
https://businessmirror.com.ph/2024/09/05/doh-to-publish-mpox-guidelines-for-business-establishments-soon/,DOH to publish mpox guidelines for business establishments soon
https://businessmirror.com.ph/2024/09/05/collaboration-is-key-to-preventing-obesity-in-the-workplace-expert/,Collaboration is key to preventing obesity in the workplace–expert
https://businessmirror.com.ph/2024/09/05/fujifilm-philippines-launches-ultra-portable-x-ray-system/,FUJIFILM Philippines launches Ultra-Portable X-ray System
https://businessmirror.com.ph/2024/09/04/cheska-and-kendra-kramer-advocate-for-cervical-cancer-awareness-and-prevention/,Cheska and Kendra Kramer advocate for cervical cancer awareness and prevention
https://businessmirror.com.ph/2024/09/03/mwell-bridges-gap-in-mind-health-care-with-affordable-counselling-sessions-mind-health-score-and-self-care-tools/,"mWell bridges gap in mind health care with affordable counselling sessions, mind health score and self-care tools"
https://businessmirror.com.ph/2024/09/03/phl-pharma-to-gain-from-us-firms-pivot/,PHL pharma to gain from US firms’ pivot
https://businessmirror.com.ph/2024/09/02/historic-phl-patients-congress-bares-strategies-for-strengthening-patients-voice-in-health-policy-making-throughout-continuum-of-care/,"Historic PHL Patients Congress bares strategies for strengthening patient’s voice in health policy-making, throughout continuum of care"
https://businessmirror.com.ph/2024/08/30/asian-hospital-and-medical-center-shines-at-hospital-management-asia-awards-2024/,Asian Hospital and Medical Center shines at Hospital Management Asia Awards 2024
https://businessmirror.com.ph/2024/08/29/phl-sees-spike-in-dengue-cases-experts-cite-climate-change-and-urgent-need-for-dengue-vaccine-approval/,PHL sees spike in dengue cases: Experts cite climate change and urgent need for dengue vaccine approval
https://businessmirror.com.ph/2024/08/29/asian-hospital-intellicare-enter-exclusive-partnership-cataract-program-outreach-marks-sight-saving-month/,"Asian Hospital, Intellicare enter exclusive partnership; cataract program outreach marks Sight Saving Month"
https://businessmirror.com.ph/2024/08/29/government-intensifies-info-awareness-campaign-vs-mpox/,"Government intensifies info, awareness campaign vs mpox"
https://businessmirror.com.ph/2024/08/29/quality-testing-lab-owners-vets-push-for-safer-animal-feeds-fda-certification/,"Quality-testing lab owners, vets push for safer animal feeds, FDA certification"
https://businessmirror.com.ph/2024/08/29/adopting-clean-beauty-products-in-your-daily-regimen/,Adopting clean beauty products in your daily regimen
https://businessmirror.com.ph/2024/08/29/metro-pacific-health-decodes-common-myths-on-heart-health-and-dementia/,Metro Pacific Health ‘DECODEs’ common myths on heart health and dementia
https://businessmirror.com.ph/2024/08/29/empowering-mind-body-jal-yoga-expands-to-south-metro-manila/,"Empowering Mind, Body: Jal Yoga expands to South Metro Manila"
https://businessmirror.com.ph/2024/08/29/4-ways-to-keep-running-as-a-habit/,4 ways to keep running as a habit
https://businessmirror.com.ph/2024/08/29/asthma-attacks-hospitalizations-avoidable-with-correct-and-effective-care-say-doctors/,"Asthma attacks, hospitalizations avoidable with correct and effective care, say doctors"
https://businessmirror.com.ph/2024/08/29/parents-group-reiterates-call-for-the-youth-to-stop-smoking-vaping/,"Parents’ group reiterates call for the youth to stop smoking, vaping"
https://businessmirror.com.ph/2024/08/29/first-of-a-kind-antimicrobial-paint-now-available-in-the-phl/,First of a kind antimicrobial paint now available in the PHL
https://businessmirror.com.ph/2024/08/29/doh-awards-p560m-to-fund-1st-1000-days-interventions-vs-malnutrition/,"DOH awards P560M to fund 1st 1,000 days interventions vs malnutrition"
https://businessmirror.com.ph/2024/08/29/sm-foundation-strengthens-mission-on-health-adds-new-mobile-clinic/,"SM Foundation strengthens mission on health, adds new mobile clinic"
https://businessmirror.com.ph/2024/08/05/novartis-innovative-therapy-can-help-high-risk-patients-control-bad-cholesterol/,Novartis innovative therapy can help high-risk patients control bad cholesterol 
https://businessmirror.com.ph/2024/08/03/sc-asked-to-stop-transfer-of-idle-philhealth-funds/,SC asked to stop transfer of idle PhilHealth funds
https://businessmirror.com.ph/2024/08/01/asian-hospital-and-medical-centers-asian-cancer-institute-celebrates-9th-anniversary/,Asian Hospital and Medical Center’s Asian Cancer Institute celebrates 9th anniversary
https://businessmirror.com.ph/2024/08/01/ayalas-cancer-hospital-taps-red-cross-as-partner-blood-supplier/,Ayala’s cancer hospital taps Red Cross as partner blood supplier
https://businessmirror.com.ph/2024/08/01/st-lukes-medical-center-quezon-city-expands-with-new-hospital-building/,St. Luke’s Medical Center Quezon City expands with new hospital building
https://businessmirror.com.ph/2024/08/01/qc-launches-vax-roadshow-to-eliminate-cervical-cancer/,QC launches vax roadshow to eliminate cervical cancer
https://businessmirror.com.ph/2024/08/01/fda-has-regulatory-authority-over-health-aspects-of-tobacco-products-says-sc/,"FDA has regulatory authority over health aspects of tobacco products, says SC"
https://businessmirror.com.ph/2024/08/01/astrazeneca-ac-health-partner-to-push-for-early-screening-of-lung-cancer-through-ai/,"AstraZeneca, AC Health partner to push for early screening of lung cancer through AI"
https://businessmirror.com.ph/2024/07/30/road-to-zero-community-led-mobile-vaccination-in-qc-targets-cervical-cancer-elimination/,Road to Zero: Community-led mobile vaccination in QC targets cervical cancer elimination
https://businessmirror.com.ph/2024/07/27/aphrozone-philippines-nurtures-natural-ageless-beauty-through-365-ruby-cell/,Aphrozone Philippines nurtures natural ageless beauty through 365 Ruby-Cell
https://businessmirror.com.ph/2024/07/25/doh-reminds-public-of-leptospirosis-health-risk-due-to-floodwaters/,DOH reminds public of leptospirosis health risk due to floodwaters
https://businessmirror.com.ph/2024/07/25/doh-declares-code-white-alert-for-all-health-centers-amid-heavy-rains-caused-by-typhoon-carina/,DOH declares Code White alert for all health centers amid heavy rains caused by Typhoon Carina
https://businessmirror.com.ph/2024/07/25/early-detection-education-is-key-in-combating-ckd/,"Early detection, education is key in combating CKD"
https://businessmirror.com.ph/2024/07/25/doh-celebrates-national-cpr-day-with-hands-on-demonstrations/,DOH celebrates national CPR day with hands-on demonstrations
https://businessmirror.com.ph/2024/07/25/1-in-3-pinoy-children-stunted-says-study-poor-investment-in-quality-childcare-services-blamed/,"1 in 3 Pinoy children stunted, says study; poor investment in quality childcare services blamed"
https://businessmirror.com.ph/2024/07/25/un-says-nearly-40-million-people-had-hiv-in-2023/,UN says nearly 40 million people had HIV in 2023
https://businessmirror.com.ph/2024/07/25/feu-launches-new-healthcare-programs-to-meet-growing-demand/,FEU launches new healthcare programs to meet growing demand
https://businessmirror.com.ph/2024/07/25/philhealth-digitalization-on-track-2/,PhilHealth digitalization on track
https://businessmirror.com.ph/2024/07/25/pru-life-uk-advocates-climate-mental-health-resilience-through-employee-learning-session/,"Pru Life UK advocates climate, mental health resilience through employee learning session"
https://businessmirror.com.ph/2024/07/25/specialists-say-there-are-benefits-to-couples-sleeping-separately/,Specialists say there are benefits to couples sleeping separately
https://businessmirror.com.ph/2024/07/25/cpd-echoes-recent-world-bank-findings-to-invest-in-early-formative-years/,CPD echoes recent World Bank findings to invest in early formative years
https://businessmirror.com.ph/2024/07/25/too-many-pills-how-to-talk-to-your-doctor-about-reviewing-whats-needed/,Too many pills? How to talk to your doctor about reviewing what’s needed
https://businessmirror.com.ph/2024/07/25/three-men-no-regrets-vasectomy-was-the-best-decision-for-my-family/,Three men: ‘No regrets! Vasectomy was the best decision for my family’
https://businessmirror.com.ph/2024/07/25/handwashing-best-way-to-beat-hand-foot-mouth-disease-health-expert/,"Handwashing best way to beat hand, foot, mouth disease–health expert"
https://businessmirror.com.ph/2024/07/25/empower-yourself-essential-tips-for-a-mothers-pursuit-of-health-and-wellness/,Empower yourself! Essential tips for a mother’s pursuit of health and wellness
https://businessmirror.com.ph/2024/07/25/muntinlupa-provides-support-group-for-parents-of-kids-with-disabilities/,Muntinlupa provides support group for parents of kids with disabilities
https://businessmirror.com.ph/2024/07/25/sm-mahintana-foundations-partner-to-improve-healthcare-services-in-far-flung-community/,"SM, Mahintana Foundations partner to improve healthcare services in far-flung community"
https://businessmirror.com.ph/2024/07/25/mwell-ventures-into-partnerships-for-healthcare-of-ofws-families/,"mWell Ventures into Partnerships for Healthcare of OFWs, families"
https://businessmirror.com.ph/2024/07/25/funofakind-volunteer-your-time-talent-treasure-for-kids-with-childfund/,"FunOfAKind: Volunteer Your Time, Talent, Treasure for Kids with ChildFund"
https://businessmirror.com.ph/2024/07/24/aivee-is-first-in-phl-to-offer-plinest-injectable-skin-therapy/,AIVEE is first in PHL to offer PLINEST injectable skin therapy 
https://businessmirror.com.ph/2024/07/03/rotary-club-of-lucena-circle-donates-ultrasound-and-ecg-machines-to-lucena-city-government/,Rotary Club of Lucena Circle donates Ultrasound and ECG machines to Lucena City Government
https://businessmirror.com.ph/2024/07/03/this-run-will-change-lives-thousands-of-scholars-stand-to-gain-from-tzu-chis-charity-run-for-education/,THIS RUN WILL CHANGE LIVES | Thousands of scholars stand to gain from Tzu Chi’s Charity Run for Education  
https://businessmirror.com.ph/2024/07/02/legislator-urged-immediate-review-of-universal-healthcare-law-htac-powers-in-healthcare-agenda/,"Legislator urged immediate review of Universal Healthcare Law, HTAC Powers in Healthcare Agenda"
https://businessmirror.com.ph/2024/07/01/max-beaut-opens-new-branch-in-better-living-pque/,"Max Beaut opens new branch in Better Living, P’que"
https://businessmirror.com.ph/2024/06/30/novartis-innovative-therapy-to-lower-bad-cholesterol-can-help-high-risk-patients-turn-second-chances-to-lifelong-victories/,Novartis innovative therapy to lower bad cholesterol can help high-risk patients turn second chances to lifelong victories
https://businessmirror.com.ph/2024/06/30/building-a-happy-world-for-humans-animals/,"Building a happy world for humans, animals"
https://businessmirror.com.ph/2024/06/30/capitol-medical-center-54-committed-to-delivering-exceptional-healthcare/,Capitol Medical Center @ 54: Committed to delivering exceptional healthcare
https://businessmirror.com.ph/2024/06/27/i-land-residences-sucat-ensures-health-and-wellness-in-urban-condo-living/,I-Land Residences Sucat ensures health and wellness in urban condo living
https://businessmirror.com.ph/2024/06/27/asian-hospital-welcomes-delegates-of-the-metro-pacific-ceo-summit-2024/,Asian Hospital welcomes delegates of the Metro Pacific CEO Summit 2024
https://businessmirror.com.ph/2024/06/27/healthfirst-promises-simplified-better-patient-journey-quality-healthcare/,"HealthFirst promises simplified, better patient journey, quality healthcare"
https://businessmirror.com.ph/2024/06/27/health-experts-call-for-fdas-approval-of-dengue-vaccine-collaboration-for-zero-casualty/,"Health experts call for FDA’s approval of dengue vaccine, collaboration for zero casualty"
https://businessmirror.com.ph/2024/06/27/philhealth-urged-to-tap-modern-dialyzers-lab-tests-medications-in-dialysis-coverage/,"PhilHealth urged to tap modern dialyzers, lab tests, medications in dialysis coverage"
https://businessmirror.com.ph/2024/06/27/ai-adoption-could-speed-up-tb-detection-in-phl/,AI adoption could speed up TB detection in PHL
https://businessmirror.com.ph/2024/06/27/over-6000-pharmacists-upskilled-by-pharmacademy/,"Over 6,000 pharmacists upskilled by PharmAcademy"
https://businessmirror.com.ph/2024/06/27/doctor-calls-for-raising-of-legal-age-for-purchase-of-vape-products-to-25/,Doctor calls for raising of legal age for purchase of vape products to 25
https://businessmirror.com.ph/2024/06/27/unilab-invests-in-advanced-technology-for-streamlined-operations-tailors-approach-to-filipino-market/,"Unilab invests in advanced technology for streamlined operations, tailors approach to Filipino market"
https://businessmirror.com.ph/2024/06/27/health-officials-tell-us-doctors-to-be-alert-for-dengue-as-cases-ramp-up-worldwide/,Health officials tell US doctors to be alert for dengue as cases ramp up worldwide
https://businessmirror.com.ph/2024/06/27/investing-in-community-health-the-sm-investments-corp-s-way/,Investing in community health the SM Investments Corp.’s way
https://businessmirror.com.ph/2024/06/27/health-experts-raise-red-flag-vs-lesser-known-respiratory-virus/,Health experts raise red flag vs lesser-known respiratory virus
https://businessmirror.com.ph/2024/06/27/city-of-manila-to-construct-first-lgu-cancer-facility-in-ncr/,City of Manila to construct first LGU cancer facility in NCR
https://businessmirror.com.ph/2024/06/27/makati-city-provides-free-chemo-treatment-for-makatizens-binay/,Makati City provides free chemo treatment for Makatizens–Binay
https://businessmirror.com.ph/2024/06/27/pag-ibig-fund-joins-lab-for-all-program-and-pride-month-celebration-in-mandaluyong-city/,Pag-IBIG Fund joins LAB for All program and Pride Month celebration in Mandaluyong City
https://businessmirror.com.ph/2024/06/25/the-dengue-fight-from-personal-vigilance-to-collective-resilience/,THE DENGUE FIGHT | From personal vigilance to collective resilience
https://businessmirror.com.ph/2024/06/25/the-great-gutventure-a-journey-to-the-center-of-overall-well-being/,The Great GutVenture: A journey to the center of overall well-being
https://businessmirror.com.ph/2024/06/25/aphrozone-philippines-launches-natural-ageless-beauty-with-365-ruby-cell/,Aphrozone Philippines launches natural ageless beauty with 365 Ruby-Cell
https://businessmirror.com.ph/2024/06/24/philhealth-subsidy-for-dialysis-patients-now-%e2%82%a74k-per-session/,PhilHealth subsidy for dialysis patients now ₱4K per session
https://businessmirror.com.ph/2024/06/24/unplugged-childhoods-how-european-parents-are-resisting-smartphone-pressures/,UNPLUGGED CHILDHOODS: How European parents are resisting smartphone pressures
https://businessmirror.com.ph/2024/06/21/gene-therapy-may-cure-rare-diseases-but-drugmakers-have-few-incentives-leaving-families-desperate/,"Gene therapy may cure rare diseases. But drugmakers have few incentives, leaving families desperate"
https://businessmirror.com.ph/2024/06/21/park-inn-by-radisson-bacolods-art-cove-stages-inspiring-art-exhibit-on-mental-health/,Park Inn by Radisson Bacolod’s Art Cove stages inspiring art exhibit on mental health
https://businessmirror.com.ph/2024/06/21/wellness-the-way-of-life-at-sandari-calatagan/,Wellness: The way of life at Sandari Calatagan
https://businessmirror.com.ph/2024/05/31/ifrc-chief-forbes-calls-philippine-red-cross-a-case-study-for-success-in-fighting-covid-19/,IFRC chief Forbes calls Philippine Red Cross a case study for success in fighting Covid-19
https://businessmirror.com.ph/2024/05/30/mmda-to-push-road-safety-efforts-via-metro-manila-road-safety-action-plan/,MMDA to push road safety efforts via Metro Manila Road Safety Action Plan
https://businessmirror.com.ph/2024/05/30/philhealth-increases-benefits-for-neonatal-sepsis-bronchial-asthma/,"PhilHealth increases benefits for neonatal sepsis, bronchial asthma"
https://businessmirror.com.ph/2024/05/30/parent-groups-call-for-amendments-to-vape-law-due-to-emerging-vapedemic/,Parent groups call for amendments to Vape Law due to emerging ‘vapedemic’
https://businessmirror.com.ph/2024/05/30/axa-cited-anew-as-trusted-brand-in-phl/,AXA cited anew as ‘trusted brand’ in PHL
https://businessmirror.com.ph/2024/05/30/hpv-vaccines-prevent-cancer-in-men-as-well-as-women-new-research-suggests/,"HPV vaccines prevent cancer in men as well as women, new research suggests"
https://businessmirror.com.ph/2024/05/30/cervical-cancer-free-phl-is-impossible-if-hpv-vax-coverage-remains-low/,‘Cervical cancer-free’ PHL is impossible if HPV vax coverage remains low
https://businessmirror.com.ph/2024/05/30/asian-hospital-opens-florence-lim-chan-nursing-simulation-lab/,Asian Hospital opens Florence Lim-Chan Nursing Simulation Lab
https://businessmirror.com.ph/2024/05/30/hiv-aids-free-phl-is-achievable-by-2030-doh/,HIV/AIDS-free PHL is achievable by 2030–DOH
https://businessmirror.com.ph/2024/05/30/family-physicians-group-to-conduct-tree-planting-activities/,Family physicians’ group to conduct tree planting activities
https://businessmirror.com.ph/2024/05/30/galderma-advances-skin-health-with-science-backed-skincare-solutions/,Galderma Advances Skin Health with Science-Backed Skincare Solutions
https://businessmirror.com.ph/2024/05/30/makatimed-honors-its-milestones-triumphs-for-55th-anniversary/,"MakatiMed honors its milestones, triumphs for 55th anniversary"
https://businessmirror.com.ph/2024/05/30/international-agencies-donate-mobile-health-facilities-to-help-curb-teen-pregnancies/,International agencies donate mobile health facilities to help curb teen pregnancies
https://businessmirror.com.ph/2024/05/30/pinoy-gen-zs-becoming-more-of-loner-worker-philcare-study/,Pinoy Gen Zs becoming more of loner worker–PhilCare study
https://businessmirror.com.ph/2024/05/30/phl-upholds-global-commitments-on-population-development-goals/,"PHL upholds global commitments on population, development goals"
https://businessmirror.com.ph/2024/05/30/taguig-lgu-partners-with-healthway-cancer-care-hospital/,Taguig LGU partners with Healthway Cancer Care Hospital
https://businessmirror.com.ph/2024/05/29/philhealth-increases-benefits-for-neonatal-sepsis-and-bronchial-asthma/,PhilHealth increases benefits for  neonatal sepsis and bronchial asthma
https://businessmirror.com.ph/2024/05/28/st-lukes-volunteer-doctors-bring-medical-expertise-to-eastern-samar/,St. Luke’s volunteer doctors bring medical expertise to Eastern Samar 
https://businessmirror.com.ph/2024/05/27/spike-in-dengue-cases-noted-in-baguio/,Spike in dengue cases noted in Baguio
https://businessmirror.com.ph/2024/05/27/pino-beauty-lounge-specializes-in-semi-permanent-makeup-tattoos-and-premium-aesthetic-services/,Pino Beauty Lounge specializes in semi-permanent makeup tattoos and premium aesthetic services. 
https://businessmirror.com.ph/2024/05/26/green-is-the-new-black-coffee-and-may-be-more-healthy/,Green is the new black coffee—and may be more healthy
https://businessmirror.com.ph/2024/05/25/strong-for-life-with-kinetix/,Strong for life with Kinetix+
https://businessmirror.com.ph/2024/05/23/asian-hospital-celebrates-22-years-launches-alagang-deserve-alagang-sulit-2-0/,"Asian Hospital celebrates 22 years, launches Alagang Deserve, Alagang Sulit 2.0"
https://businessmirror.com.ph/2024/05/23/st-lukes-medical-center-quezon-city-unveils-new-robotic-system/,St. Luke’s Medical Center Quezon City unveils new robotic system
https://businessmirror.com.ph/2024/05/23/fda-warns-the-public-vs-buying-drug-products-from-unauthorized-sellers/,FDA warns the public vs buying drug products from unauthorized sellers
https://businessmirror.com.ph/2024/05/23/asian-hospital-celebrates-22-years-launches-alagang-deserve-alagang-sulit-2-0-2/,"Asian Hospital celebrates 22 years, launches Alagang Deserve, Alagang Sulit 2.0"
https://businessmirror.com.ph/2024/05/23/donating-blood-is-a-life-saving-gift-and-hope/,‘Donating blood is a life-saving gift and hope’
https://businessmirror.com.ph/2024/05/23/experts-urge-preventive-measures-vs-spike-in-illnesses-among-children/,Experts urge preventive measures vs. spike in illnesses among children
https://businessmirror.com.ph/2024/05/23/advocates-appeal-for-urgent-enactment-of-teen-pregnancy-prevention-bill/,Advocates appeal for urgent enactment of Teen Pregnancy Prevention Bill
https://businessmirror.com.ph/2024/05/21/if-youve-tried-meditating-but-cant-sit-still-heres-how-and-why-to-try-again/,"If you’ve tried meditating but can’t sit still, here’s how — and why — to try again"
https://businessmirror.com.ph/2024/05/01/senators-grill-pharma-exec-on-mlm-scheme-with-doctors/,Senators grill pharma exec on MLM scheme with doctors
https://businessmirror.com.ph/2024/05/01/babae-ako-para-sa-bayan-partylist-launches-zumbalik-to-a-healthy-lifestyle/,Babae Ako Para Sa Bayan Partylist launches ‘Zumbalik to a Healthy Lifestyle’
https://businessmirror.com.ph/2024/04/30/makati-gets-first-ai-powered-medical-imaging-system-for-cancer-care/,Makati gets first AI-powered medical imaging system for cancer care 
https://businessmirror.com.ph/2024/04/29/what-to-know-about-bells-palsy-the-facial-paralysis-affecting-joel-embiid/,"What to know about Bell’s palsy, the facial paralysis affecting Joel Embiid"
https://businessmirror.com.ph/2024/04/29/phap-papo-partner-for-ethical-interactions-in-the-healthcare-sector/,"PHAP, PAPO partner for ethical interactions in the healthcare sector "
https://businessmirror.com.ph/2024/04/26/revolutionizing-patient-engagement-a-new-model-for-clinical-trials-recruitment-unveiled/,Revolutionizing patient engagement: A new model for clinical trials recruitment unveiled
https://businessmirror.com.ph/2024/04/25/no-respite-extreme-heat-hounding-pinoys-this-friday-and-saturday-7k-schools-halt-face-to-face-classes/,"No respite: Extreme heat hounding Pinoys this Friday and Saturday, 7K schools halt face-to-face classes"
https://businessmirror.com.ph/2024/04/25/get-better-sleep-with-these-5-tips-from-experts/,Get better sleep with these 5 tips from experts
https://businessmirror.com.ph/2024/04/25/2-filipino-pharma-companies-win-healthcare-awards-in-singapore/,2 Filipino pharma companies win healthcare awards in Singapore
https://businessmirror.com.ph/2024/04/25/tmc-south-luzon-landers-superstore-nuvalis-partnership-officially-begins/,"TMC South Luzon, Landers Superstore Nuvali’s partnership officially begins"
https://businessmirror.com.ph/2024/04/25/vaccination-is-still-the-most-effective-method-vs-pertussis/,Vaccination is still the most effective method vs pertussis
https://businessmirror.com.ph/2024/04/25/doh-told-to-expedite-flu-immunization-campaign-for-seniors-to-prevent-outbreaks/,DOH told to expedite flu immunization campaign for seniors to prevent outbreaks
https://businessmirror.com.ph/2024/04/25/death-talks-end-of-life-planning-is-healthy-practical-insurer/,"DEATH TALKS: End-of-life planning is healthy, practical–insurer"
